# Experiment File Name : Plate_6.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-06-01 11:47:58 AM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.053","0.0","true","11.0","177494.25",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.053","0.0","true","12.0","177449.5",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.053","0.0","true","13.0","177425.73",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.053","0.0","true","14.0","177330.3",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.052","0.0","true","15.0","177390.11",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.051","0.0","true","16.0","177649.84",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.051","0.0","true","17.0","177483.27",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.053","0.0","true","18.0","177350.25",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.058","0.0","true","19.0","177402.0",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.056","0.0","true","20.0","177300.34",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.045","0.0","true","21.0","177270.0",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.043","0.0","true","22.0","177602.08",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.049","0.0","true","23.0","177540.5",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.053","0.0","true","24.0","177274.89",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.053","0.0","true","25.0","177127.62",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.053","0.0","true","26.0","177095.7",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.056","0.0","true","27.0","177033.45",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.058","0.0","true","28.0","177105.58",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.065","0.0","true","29.0","177050.23",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.068","0.0","true","30.0","176924.9",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.072","0.0","true","31.0","176855.7",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.084","0.0","true","32.0","176901.39",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.094","0.0","true","33.0","176615.92",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.104","0.0","true","34.0","176335.48",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.117","0.0","true","35.0","176211.89",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.125","0.0","true","36.0","176115.77",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.127","0.0","true","37.0","176085.98",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.135","0.0","true","38.0","176128.3",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.139","0.0","true","39.0","175850.48",
"Plate_6.eds","","A2","Standard Curve","1x10_6 tyz","0.146","0.0","true","40.0","175771.28",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.007","0.0","true","1.0","171151.05",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.007","0.0","true","2.0","171189.55",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.009","0.0","true","3.0","171779.31",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.01","0.0","true","4.0","172494.16",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.012","0.0","true","5.0","172347.31",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.012","0.0","true","6.0","172229.5",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.011","0.0","true","7.0","172358.3",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.011","0.0","true","8.0","172289.38",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.015","0.0","true","9.0","172168.83",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.015","0.0","true","10.0","172138.98",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.015","0.0","true","11.0","172448.45",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.014","0.0","true","12.0","172682.6",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.013","0.0","true","13.0","172775.67",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.012","0.0","true","14.0","172792.08",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.013","0.0","true","15.0","172481.12",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.019","0.0","true","16.0","172203.97",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.016","0.0","true","17.0","172123.17",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.015","0.0","true","18.0","172308.17",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.017","0.0","true","19.0","172419.66",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.017","0.0","true","20.0","172424.61",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.015","0.0","true","21.0","171981.83",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.014","0.0","true","22.0","171841.8",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.016","0.0","true","23.0","171976.81",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.019","0.0","true","24.0","172053.25",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.021","0.0","true","25.0","172432.78",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.022","0.0","true","26.0","172311.45",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.026","0.0","true","27.0","172167.19",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.028","0.0","true","28.0","172106.81",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.03","0.0","true","29.0","172011.83",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.039","0.0","true","30.0","171968.88",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.043","0.0","true","31.0","171965.05",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.056","0.0","true","32.0","171746.48",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.066","0.0","true","33.0","171559.42",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.077","0.0","true","34.0","171249.86",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.087","0.0","true","35.0","171288.72",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.093","0.0","true","36.0","171795.14",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.099","0.0","true","37.0","171817.89",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.105","0.0","true","38.0","171738.28",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.105","0.0","true","39.0","171747.69",
"Plate_6.eds","","A3","Standard Curve","1x10_6 tyz","0.107","0.0","true","40.0","171691.31",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.4","-0.01","false","1.0","130671.086",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.404","-0.007","false","2.0","130810.914",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.407","-0.004","false","3.0","130936.43",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.411","-0.001","false","4.0","131319.16",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.41","-0.003","false","5.0","131689.16",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.404","-0.009","false","6.0","131723.81",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.404","-0.011","false","7.0","131603.0",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.41","-0.005","false","8.0","131508.33",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.414","-0.002","false","9.0","131445.4",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.412","-0.004","false","10.0","131576.81",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.412","-0.004","false","11.0","131453.86",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.419","0.002","false","12.0","131352.19",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.421","0.003","false","13.0","131426.3",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.426","0.007","false","14.0","131297.61",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.43","0.011","false","15.0","131079.06",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.429","0.009","false","16.0","131002.58",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.427","0.006","false","17.0","131153.14",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.428","0.007","false","18.0","131103.17",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.428","0.006","false","19.0","131056.02",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.426","0.004","false","20.0","131067.59",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.423","0.0","false","21.0","130970.77",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.422","-0.001","false","22.0","130839.42",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.425","0.001","false","23.0","130738.15",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.426","0.001","false","24.0","130760.94",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.43","0.004","false","25.0","130990.96",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.43","0.004","false","26.0","130978.45",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.429","0.002","false","27.0","130979.25",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.429","0.002","false","28.0","130934.58",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.429","0.001","false","29.0","130820.13",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.431","0.002","false","30.0","130669.375",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.43","0.001","false","31.0","130587.4",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.431","0.001","false","32.0","130510.09",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.431","0.001","false","33.0","130095.04",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.426","-0.005","false","34.0","130035.63",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.424","-0.008","false","35.0","130243.39",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.426","-0.006","false","36.0","130331.4",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.427","-0.006","false","37.0","130307.125",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.431","-0.003","false","38.0","130322.805",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.431","-0.003","false","39.0","130288.914",
"Plate_6.eds","","A4","Unknown","AA_0746 R","0.431","-0.004","false","40.0","130286.695",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.252","-0.013","false","1.0","140161.98",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.258","-0.007","false","2.0","140415.86",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.261","-0.005","false","3.0","140820.56",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.262","-0.004","false","4.0","141090.95",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.261","-0.005","false","5.0","141335.84",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.263","-0.004","false","6.0","141212.69",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.266","-0.001","false","7.0","141103.84",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.272","0.005","false","8.0","141267.52",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.274","0.006","false","9.0","141190.17",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.274","0.006","false","10.0","141014.03",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.275","0.007","false","11.0","140913.88",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.273","0.004","false","12.0","141076.77",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.27","0.001","false","13.0","141245.03",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.267","-0.002","false","14.0","141081.7",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.266","-0.003","false","15.0","140703.05",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.267","-0.003","false","16.0","140484.97",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.268","-0.002","false","17.0","140313.88",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.273","0.002","false","18.0","140239.17",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.274","0.003","false","19.0","140368.95",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.277","0.006","false","20.0","140159.44",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.272","0.001","false","21.0","140054.06",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.269","-0.003","false","22.0","140164.62",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.269","-0.003","false","23.0","139990.84",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.274","0.002","false","24.0","139835.06",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.275","0.002","false","25.0","139707.14",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.271","-0.002","false","26.0","139594.94",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.27","-0.004","false","27.0","139455.03",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.274","0.0","false","28.0","139202.11",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.273","-0.001","false","29.0","139142.05",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.272","-0.002","false","30.0","139276.6",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.276","0.001","false","31.0","139311.45",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.278","0.003","false","32.0","139423.73",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.28","0.005","false","33.0","139149.42",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.273","-0.003","false","34.0","139126.1",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.272","-0.005","false","35.0","139375.38",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.279","0.003","false","36.0","139001.02",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.28","0.003","false","37.0","138954.48",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.278","0.0","false","38.0","139201.75",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.273","-0.005","false","39.0","138922.05",
"Plate_6.eds","","A5","Unknown","AA_0746 R","0.27","-0.008","false","40.0","138829.44",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.18","-0.002","false","1.0","140012.95",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.181","-0.001","false","2.0","140825.97",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.181","-0.002","false","3.0","141743.94",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.183","-0.001","false","4.0","141813.39",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.185","0.002","false","5.0","142018.95",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.186","0.002","false","6.0","141966.31",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.188","0.003","false","7.0","142003.31",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.187","0.002","false","8.0","141916.4",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.183","-0.003","false","9.0","141977.58",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.182","-0.004","false","10.0","141886.2",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.182","-0.005","false","11.0","141917.3",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.18","-0.007","false","12.0","141892.22",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.18","-0.008","false","13.0","141986.28",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.183","-0.005","false","14.0","141736.38",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.188","0.0","false","15.0","141542.6",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.189","0.001","false","16.0","141770.92",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.19","0.0","false","17.0","142518.83",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.193","0.003","false","18.0","141744.05",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.199","0.009","false","19.0","140339.27",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.199","0.009","false","20.0","140010.11",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.197","0.006","false","21.0","140166.02",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.195","0.004","false","22.0","139959.12",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.19","-0.002","false","23.0","139806.0",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.189","-0.003","false","24.0","139867.84",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.193","0.0","false","25.0","140218.77",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.2","0.006","false","26.0","139833.44",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.196","0.002","false","27.0","139581.5",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.195","0.001","false","28.0","139322.22",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.198","0.004","false","29.0","139299.6",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.199","0.003","false","30.0","139615.48",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.192","-0.004","false","31.0","139630.16",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.191","-0.005","false","32.0","139621.3",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.197","0.0","false","33.0","139616.55",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.194","-0.003","false","34.0","139655.77",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.194","-0.004","false","35.0","139593.16",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.198","0.0","false","36.0","139512.33",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.197","-0.001","false","37.0","139316.05",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.196","-0.003","false","38.0","139347.83",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.199","-0.001","false","39.0","139833.47",
"Plate_6.eds","","A6","Unknown","AA_0746 R","0.199","-0.001","false","40.0","139873.83",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.041","-0.005","false","1.0","166470.53",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.042","-0.004","false","2.0","166745.25",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.042","-0.005","false","3.0","167165.42",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.043","-0.004","false","4.0","167446.83",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.05","0.003","false","5.0","167443.11",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.053","0.005","false","6.0","167444.0",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.052","0.004","false","7.0","167380.08",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.051","0.003","false","8.0","167484.53",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.048","0.0","false","9.0","167380.89",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.048","-0.001","false","10.0","166945.48",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.05","0.001","false","11.0","166826.81",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.047","-0.002","false","12.0","167065.75",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.046","-0.003","false","13.0","166967.84",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.049","-0.001","false","14.0","166646.39",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.049","0.0","false","15.0","166486.58",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.05","0.0","false","16.0","166334.94",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.047","-0.003","false","17.0","165983.02",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.047","-0.003","false","18.0","166001.47",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.051","0.0","false","19.0","166508.03",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.051","0.0","false","20.0","166416.94",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.051","0.0","false","21.0","166325.28",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.051","-0.001","false","22.0","166355.98",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.053","0.001","false","23.0","166070.48",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.053","0.001","false","24.0","165956.36",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.054","0.002","false","25.0","165973.28",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.055","0.002","false","26.0","165904.5",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.055","0.002","false","27.0","165702.03",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.054","0.002","false","28.0","165653.94",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.055","0.002","false","29.0","165708.38",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.053","0.0","false","30.0","165746.1",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.049","-0.004","false","31.0","165815.75",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.048","-0.006","false","32.0","166133.42",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.051","-0.003","false","33.0","166065.1",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.052","-0.003","false","34.0","165921.7",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.055","0.0","false","35.0","165676.69",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.057","0.002","false","36.0","165649.66",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.059","0.004","false","37.0","165774.27",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.057","0.002","false","38.0","165825.33",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.056","0.0","false","39.0","166010.44",
"Plate_6.eds","","A7","Unknown","AA_0766 R","0.055","-0.001","false","40.0","166007.88",
