# File Name: 4_SC-0949.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-13 01:32:34 PM UTC
# Run End Date/Time: 2021-10-13 02:34:57 PM UTC
# Run Duration: 62 minutes 23 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-13 03:19:57 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-13 03:20:15 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"2","A2","31","152921.83","133615.84"
"2","A2","32","152769.95","133613.2"
"2","A2","33","152725.52","133641.62"
"2","A2","34","152848.47","133553.42"
"2","A2","35","153244.86","133540.27"
"2","A2","36","153725.89","133480.03"
"2","A2","37","153540.94","133609.67"
"2","A2","38","153033.77","133532.95"
"2","A2","39","151989.38","133466.2"
"2","A2","40","151570.8","133345.52"
"3","A3","1","140936.05","126148.28"
"3","A3","2","141279.8","126643.23"
"3","A3","3","141672.2","127370.58"
"3","A3","4","143008.42","127548.766"
"3","A3","5","144003.42","127613.94"
"3","A3","6","145203.3","127839.51"
"3","A3","7","146663.5","128066.53"
"3","A3","8","144927.69","128121.41"
"3","A3","9","144116.28","127850.1"
"3","A3","10","144027.83","127752.86"
"3","A3","11","144209.23","128111.45"
"3","A3","12","143086.88","128304.98"
"3","A3","13","142938.16","128454.37"
"3","A3","14","144091.6","128370.79"
"3","A3","15","144564.95","128416.74"
"3","A3","16","144483.58","128458.92"
"3","A3","17","144773.27","128421.15"
"3","A3","18","145456.48","128249.35"
"3","A3","19","144765.2","127835.06"
"3","A3","20","144470.47","127688.06"
"3","A3","21","144859.58","127899.59"
"3","A3","22","145260.05","127905.195"
"3","A3","23","145236.94","128150.62"
"3","A3","24","145183.45","128199.766"
"3","A3","25","145665.77","128125.18"
"3","A3","26","145622.81","128160.61"
"3","A3","27","145556.42","128035.375"
"3","A3","28","145381.08","127882.52"
"3","A3","29","145554.39","127847.414"
"3","A3","30","146162.75","127762.35"
"3","A3","31","145503.36","127842.37"
"3","A3","32","145105.89","127737.75"
"3","A3","33","144960.48","127713.52"
"3","A3","34","144923.56","127838.99"
"3","A3","35","145450.5","127521.36"
"3","A3","36","145479.6","127410.92"
"3","A3","37","145647.23","127723.086"
"3","A3","38","145523.25","127771.21"
"3","A3","39","145436.42","127958.266"
"3","A3","40","145248.44","127917.695"
"13","B1","1","160911.23","137167.81"
"13","B1","2","161742.38","137301.45"
"13","B1","3","162330.81","137729.88"
"13","B1","4","162943.55","138492.22"
"13","B1","5","162746.5","138727.1"
"13","B1","6","162748.86","138811.97"
"13","B1","7","163583.69","139010.55"
"13","B1","8","163590.38","139008.88"
"13","B1","9","163420.0","138775.0"
"13","B1","10","163604.39","138682.42"
"13","B1","11","163923.45","138896.2"
"13","B1","12","163715.03","138827.72"
"13","B1","13","163159.11","138780.19"
"13","B1","14","163070.06","138978.81"
"13","B1","15","163888.8","138854.55"
"13","B1","16","164554.78","138525.88"
"13","B1","17","164483.39","138423.9"
"13","B1","18","164280.8","138635.88"
"13","B1","19","163888.73","138636.62"
"13","B1","20","163716.61","138755.8"
"13","B1","21","163960.34","138675.56"
"13","B1","22","163860.53","138538.0"
"13","B1","23","163518.38","138267.75"
"13","B1","24","163355.88","138147.23"
"13","B1","25","163539.75","138230.28"
"13","B1","26","163539.05","138211.64"
"13","B1","27","163965.39","138123.05"
"13","B1","28","164276.19","138133.61"
"13","B1","29","163953.52","138128.83"
"13","B1","30","163744.64","137998.38"
"13","B1","31","163852.86","137878.78"
"13","B1","32","163831.06","137873.45"
"13","B1","33","163955.62","138078.16"
"13","B1","34","163059.2","138025.75"
"13","B1","35","162841.55","137830.6"
"13","B1","36","163355.84","137483.53"
"13","B1","37","163011.97","137370.56"
"13","B1","38","162855.88","137458.42"
"13","B1","39","163215.88","137625.55"
"13","B1","40","163162.94","137651.19"
"14","B2","1","156674.69","129798.21"
"14","B2","2","157716.7","129901.85"
"14","B2","3","158780.22","130606.04"
"14","B2","4","159725.72","130870.79"
"14","B2","5","159699.52","131246.3"
"14","B2","6","159335.22","131231.98"
"14","B2","7","159123.58","131159.64"
"14","B2","8","159438.78","131147.23"
"14","B2","9","160551.39","131381.7"
"14","B2","10","160740.2","131501.1"
"14","B2","11","159720.83","131463.25"
"14","B2","12","159405.64","131548.44"
"14","B2","13","159760.03","131316.22"
"14","B2","14","160013.0","131222.36"
"14","B2","15","161279.47","131403.45"
"14","B2","16","161622.88","131123.9"
"14","B2","17","161580.36","131048.414"
"14","B2","18","161260.22","131406.98"
"14","B2","19","161081.11","131404.9"
"14","B2","20","161352.42","131434.28"
"14","B2","21","161182.12","131478.58"
"14","B2","22","160886.77","131220.55"
"14","B2","23","160801.61","131060.15"
"14","B2","24","161225.95","131083.0"
"14","B2","25","161246.38","131208.81"
"14","B2","26","161585.97","131155.66"
"14","B2","27","161640.77","130997.78"
"14","B2","28","161577.45","130927.53"
"14","B2","29","161444.33","131093.8"
"14","B2","30","161621.9","131027.08"
"14","B2","31","161316.2","130887.695"
"14","B2","32","161120.36","130698.06"
"14","B2","33","161185.77","130515.1"
"14","B2","34","160217.34","130439.62"
"14","B2","35","159874.45","130535.08"
"14","B2","36","160316.98","130509.39"
"14","B2","37","160868.03","130478.34"
"14","B2","38","160789.17","130701.92"
"14","B2","39","160942.1","130881.4"
"14","B2","40","161861.67","130946.305"
"15","B3","1","144892.53","126462.91"
"15","B3","2","145761.8","126751.12"
"15","B3","3","146285.31","127262.68"
"15","B3","4","147311.33","127512.75"
"15","B3","5","147991.64","127577.766"
"15","B3","6","147539.78","128047.195"
"15","B3","7","147620.55","128215.555"
"15","B3","8","149064.3","128123.29"
"15","B3","9","149359.48","128100.414"
"15","B3","10","149477.05","128501.266"
"15","B3","11","148330.3","128507.1"
"15","B3","12","148075.66","128535.47"
"15","B3","13","148992.84","128437.016"
"15","B3","14","149446.31","128414.86"
"15","B3","15","149520.52","128294.195"
"15","B3","16","150203.64","128209.18"
"15","B3","17","149965.7","128461.54"
"15","B3","18","149861.61","128626.63"
"15","B3","19","150563.73","128533.03"
"15","B3","20","150454.9","128490.08"
"15","B3","21","149996.8","128357.164"
"15","B3","22","149794.61","128328.67"
"15","B3","23","150065.06","128462.93"
"15","B3","24","150020.28","128399.35"
"15","B3","25","150269.84","128460.0"
"15","B3","26","150294.28","128472.01"
"15","B3","27","150191.16","128392.766"
"15","B3","28","150529.86","128482.45"
"15","B3","29","150341.8","128281.266"
"15","B3","30","149918.31","128133.38"
"15","B3","31","149934.42","128232.23"
"15","B3","32","151044.62","128322.33"
"15","B3","33","150955.84","128175.766"
"15","B3","34","150202.28","127932.61"
"15","B3","35","149803.77","127786.76"
"15","B3","36","149583.86","127835.836"
"15","B3","37","149459.2","127953.305"
"15","B3","38","150035.34","127866.266"
"15","B3","39","150880.98","127784.69"
"15","B3","40","150845.5","127668.11"
"25","C1","1","185378.81","133574.89"
"25","C1","2","186496.06","133637.17"
"25","C1","3","188986.34","134296.7"
"25","C1","4","191343.33","134515.23"
"25","C1","5","192444.47","134897.73"
"25","C1","6","194175.14","134895.47"
"25","C1","7","193848.03","134862.1"
"25","C1","8","193444.03","135145.98"
"25","C1","9","193730.02","135123.05"
"25","C1","10","193458.8","135192.64"
"25","C1","11","193130.97","135532.67"
"25","C1","12","192916.3","135559.55"
"25","C1","13","193428.77","135557.9"
"25","C1","14","193464.44","135634.05"
"25","C1","15","193750.77","135624.83"
"25","C1","16","193395.11","135754.2"
"25","C1","17","192624.52","135668.12"
"25","C1","18","191554.02","135528.2"
"25","C1","19","190876.66","135489.92"
"25","C1","20","190278.86","135355.73"
"25","C1","21","189360.08","135207.3"
"25","C1","22","189042.27","135053.66"
"25","C1","23","189342.25","134938.84"
"25","C1","24","188243.52","134962.05"
"25","C1","25","187849.78","134993.22"
"25","C1","26","188435.94","134949.03"
"25","C1","27","188200.0","135091.17"
"25","C1","28","187538.94","135055.48"
"25","C1","29","185870.36","134940.94"
"25","C1","30","180582.78","134902.52"
"25","C1","31","178614.69","134833.03"
"25","C1","32","177179.7","134757.58"
"25","C1","33","177587.55","134539.4"
"25","C1","34","180506.61","134403.75"
"25","C1","35","180869.53","134340.61"
"25","C1","36","180427.42","134299.44"
"25","C1","37","179567.9","134420.34"
"25","C1","38","179205.0","134390.9"
"25","C1","39","178989.39","134409.97"
"25","C1","40","178829.84","134395.5"
"26","C2","1","157762.28","133126.27"
"26","C2","2","157943.7","133504.17"
"26","C2","3","158005.67","133811.7"
"26","C2","4","158091.89","134078.86"
"26","C2","5","158342.47","133948.92"
"26","C2","6","159446.8","133946.8"
"26","C2","7","159587.42","134439.67"
"26","C2","8","159497.72","134414.3"
"26","C2","9","159560.58","134316.78"
"26","C2","10","159571.2","134523.7"
"26","C2","11","159916.1","134783.5"
"26","C2","12","159899.42","134800.8"
"26","C2","13","159986.25","134553.36"
"26","C2","14","160253.22","134380.31"
"26","C2","15","160187.02","134403.48"
"26","C2","16","159888.92","134649.5"
"26","C2","17","159829.33","134605.88"
"26","C2","18","160228.84","134574.66"
"26","C2","19","159989.45","134546.08"
"26","C2","20","159864.67","134820.61"
"26","C2","21","160143.38","134762.47"
"26","C2","22","159919.2","134505.27"
"26","C2","23","159158.88","134378.38"
"26","C2","24","158887.7","134508.89"
"26","C2","25","159056.39","134608.05"
"26","C2","26","159855.42","134664.88"
"26","C2","27","160169.06","134527.34"
"26","C2","28","160026.52","134152.73"
"26","C2","29","159772.52","134062.47"
"26","C2","30","159667.3","134396.22"
"26","C2","31","159863.47","134448.25"
"26","C2","32","159856.33","134360.25"
"26","C2","33","160021.08","133986.34"
"26","C2","34","160039.33","133911.98"
"26","C2","35","160512.66","134361.1"
"26","C2","36","160959.66","134602.53"
"26","C2","37","160377.89","134443.2"
"26","C2","38","160184.98","134166.45"
"26","C2","39","160558.5","133850.23"
"26","C2","40","160518.17","133697.11"
"27","C3","1","161329.89","127850.805"
"27","C3","2","162330.69","128075.19"
"27","C3","3","164793.56","128608.82"
"27","C3","4","165756.22","129000.06"
"27","C3","5","165940.72","129270.016"
"27","C3","6","166149.05","129382.586"
"27","C3","7","166766.36","129673.586"
"27","C3","8","167058.72","130092.89"
"27","C3","9","167080.22","130074.555"
"27","C3","10","167746.53","130012.52"
"27","C3","11","167800.52","130305.53"
"27","C3","12","168119.77","130237.62"
"27","C3","13","168090.92","130099.23"
"27","C3","14","167931.19","130057.12"
"27","C3","15","168198.06","130441.75"
"27","C3","16","168084.62","130415.43"
"27","C3","17","168098.36","130067.484"
"27","C3","18","168072.03","129895.836"
"27","C3","19","168724.73","129960.4"
"27","C3","20","168808.11","129887.2"
"27","C3","21","168583.19","129929.57"
"27","C3","22","168012.34","129880.79"
"27","C3","23","167082.72","129962.91"
"27","C3","24","166650.06","130131.15"
"27","C3","25","166781.9","130176.52"
"27","C3","26","167740.03","130033.875"
"27","C3","27","167949.22","129932.15"
"27","C3","28","168503.97","129880.24"
"27","C3","29","167998.05","129559.3"
"27","C3","30","167626.6","129387.25"
"27","C3","31","167705.0","129401.01"
"27","C3","32","167940.61","129390.08"
"27","C3","33","168053.22","129672.19"
"27","C3","34","168036.0","129474.59"
"27","C3","35","167593.39","128719.19"
"27","C3","36","167054.89","128219.336"
"27","C3","37","166605.77","128027.04"
"27","C3","38","166241.36","127787.43"
"27","C3","39","165835.9","127636.05"
"27","C3","40","165554.64","127589.73"
"37","D1","1","154346.95","129221.7"
"37","D1","2","154377.36","129702.875"
"37","D1","3","153921.88","130065.1"
"37","D1","4","153655.67","130202.68"
"37","D1","5","153727.45","130518.32"
"37","D1","6","154468.02","130726.22"
"37","D1","7","154792.62","130987.61"
"37","D1","8","155103.94","131233.11"
"37","D1","9","154757.28","131160.17"
"37","D1","10","154600.86","131041.65"
"37","D1","11","154799.44","131165.16"
"37","D1","12","154697.61","131190.97"
"37","D1","13","154467.31","131104.08"
"37","D1","14","154320.28","131217.86"
"37","D1","15","154402.94","131404.06"
"37","D1","16","154634.5","131383.12"
"37","D1","17","154083.95","131295.45"
"37","D1","18","153452.83","131052.66"
"37","D1","19","153514.31","130926.47"
"37","D1","20","154545.53","131107.3"
"37","D1","21","154927.86","131202.16"
"37","D1","22","154846.8","131354.67"
"37","D1","23","154736.14","131076.89"
"37","D1","24","154809.84","130948.32"
"37","D1","25","154726.19","131185.02"
"37","D1","26","154820.78","131081.4"
"37","D1","27","155172.81","130955.06"
"37","D1","28","154952.53","131084.17"
"37","D1","29","154678.2","131088.34"
"37","D1","30","154207.1","130960.58"
"37","D1","31","152919.02","130928.336"
"37","D1","32","152857.17","130840.38"
"37","D1","33","153963.47","130778.52"
"37","D1","34","154403.28","130870.305"
"37","D1","35","153795.78","130627.87"
"37","D1","36","153758.88","130516.44"
"37","D1","37","154601.66","130721.88"
"37","D1","38","154977.7","130582.836"
"37","D1","39","155716.58","130487.5"
"37","D1","40","156673.1","130727.75"
"38","D2","1","145089.2","128432.24"
"38","D2","2","145464.02","128783.875"
"38","D2","3","145696.36","129357.57"
"38","D2","4","146177.16","129726.09"
"38","D2","5","146447.0","129841.35"
"38","D2","6","147422.56","129783.47"
"38","D2","7","147644.52","129752.79"
"38","D2","8","147571.0","130071.695"
"38","D2","9","147790.58","130037.68"
"38","D2","10","147712.67","129978.89"
"38","D2","11","147402.9","130271.805"
"38","D2","12","147097.62","130264.89"
"38","D2","13","147147.2","130131.96"
"38","D2","14","148078.31","130083.88"
"38","D2","15","148368.72","129873.35"
"38","D2","16","147888.7","129648.44"
"38","D2","17","146426.06","129609.32"
"38","D2","18","146235.83","129942.164"
"38","D2","19","147229.14","129756.31"
"38","D2","20","147501.27","129642.65"
"38","D2","21","147800.44","129830.266"
"38","D2","22","147751.66","129767.97"
"38","D2","23","147859.8","129731.07"
"38","D2","24","148251.88","129757.3"
"38","D2","25","148120.48","129520.516"
"38","D2","26","146894.88","129376.15"
"38","D2","27","146731.88","129385.66"
"38","D2","28","147736.38","129272.66"
"38","D2","29","147967.47","129110.3"
"38","D2","30","147910.98","129101.99"
"38","D2","31","148207.16","129489.234"
"38","D2","32","148081.45","129447.125"
"38","D2","33","147769.69","129215.19"
"38","D2","34","147585.62","129041.53"
"38","D2","35","147597.06","128961.74"
"38","D2","36","147540.42","129046.67"
"38","D2","37","147785.45","129030.195"
"38","D2","38","148173.6","129132.98"
"38","D2","39","149264.95","129016.07"
"38","D2","40","149354.11","128897.445"
"39","D3","1","149451.8","125246.734"
"39","D3","2","150475.72","125628.52"
"39","D3","3","150884.84","126292.57"
"39","D3","4","150923.83","126572.86"
"39","D3","5","151418.33","126836.61"
"39","D3","6","152635.55","127101.555"
"39","D3","7","153067.69","127501.42"
"39","D3","8","152927.0","127561.59"
"39","D3","9","152962.06","127711.82"
"39","D3","10","153393.89","127884.836"
"39","D3","11","153577.1","127821.72"
"39","D3","12","153073.58","127797.23"
"39","D3","13","152886.31","127721.68"
"39","D3","14","153293.0","127895.98"
"39","D3","15","153298.8","128136.09"
"39","D3","16","153576.7","128011.734"
"39","D3","17","153687.47","127880.12"
"39","D3","18","153568.52","127928.26"
"39","D3","19","153626.77","127785.26"
"39","D3","20","153114.92","127670.85"
"39","D3","21","152926.88","127670.945"
"39","D3","22","153346.64","127606.52"
"39","D3","23","153402.39","127863.3"
"39","D3","24","153801.89","128011.44"
"39","D3","25","153652.73","127777.08"
"39","D3","26","153273.08","127600.72"
"39","D3","27","153229.62","127636.66"
"39","D3","28","153881.39","127516.74"
"39","D3","29","153346.45","127333.13"
"39","D3","30","153037.3","127242.03"
"39","D3","31","153160.83","127465.875"
"39","D3","32","153047.92","127402.45"
"39","D3","33","153170.58","127369.016"
"39","D3","34","153820.6","127323.914"
"39","D3","35","155165.66","127222.73"
"39","D3","36","155420.78","127275.66"
"39","D3","37","155858.77","127053.15"
"39","D3","38","158443.61","126923.97"
"39","D3","39","161986.12","127096.73"
"39","D3","40","166339.69","127132.06"
"49","E1","1","165225.02","140092.22"
"49","E1","2","165416.53","140332.06"
"49","E1","3","165351.28","140633.22"
"49","E1","4","165506.89","141183.39"
"49","E1","5","166443.31","141328.86"
"49","E1","6","166709.95","141247.7"
"49","E1","7","167215.53","141337.14"
"49","E1","8","167341.25","141772.88"
"49","E1","9","167040.73","142057.16"
"49","E1","10","166969.3","141965.84"
"49","E1","11","167313.98","141923.02"
"49","E1","12","167014.0","142157.17"
"49","E1","13","166977.08","142093.02"
"49","E1","14","167303.55","142001.6"
"49","E1","15","166059.05","141823.5"
"49","E1","16","165672.64","141671.33"
"49","E1","17","165918.53","141614.53"
"49","E1","18","166683.62","141537.06"
"49","E1","19","167320.14","141619.31"
"49","E1","20","166849.66","141649.02"
"49","E1","21","166444.78","142034.52"
"49","E1","22","166361.44","142012.94"
"49","E1","23","166810.77","141861.69"
"49","E1","24","167470.81","141808.25"
"49","E1","25","167096.9","141749.95"
"49","E1","26","166795.61","141613.2"
"49","E1","27","166515.03","141543.27"
"49","E1","28","166355.19","141587.42"
"49","E1","29","166306.66","141500.62"
"49","E1","30","166169.47","141353.05"
"49","E1","31","165733.61","141218.92"
"49","E1","32","165592.28","141130.69"
"49","E1","33","165912.64","141193.33"
"49","E1","34","166987.34","141058.34"
"49","E1","35","167801.4","140915.2"
"49","E1","36","168311.12","140805.75"
"49","E1","37","168076.2","140776.8"
"49","E1","38","168421.14","141090.28"
"49","E1","39","171399.98","141342.88"
"49","E1","40","174962.58","141287.45"
"50","E2","1","157392.7","132576.84"
"50","E2","2","157766.36","132910.86"
"50","E2","3","158125.61","132899.61"
"50","E2","4","157569.34","132856.95"
"50","E2","5","157498.55","133172.34"
"50","E2","6","158358.38","133501.61"
"50","E2","7","159646.75","133630.45"
"50","E2","8","159867.52","133561.34"
"50","E2","9","160163.62","133565.02"
"50","E2","10","160339.17","133583.66"
"50","E2","11","160278.52","133701.16"
"50","E2","12","160280.53","133666.1"
"50","E2","13","159501.83","133755.08"
"50","E2","14","159155.67","133719.84"
"50","E2","15","158914.95","133623.52"
"50","E2","16","158329.02","133385.17"
"50","E2","17","158105.19","133290.8"
"50","E2","18","158079.17","133435.58"
"50","E2","19","158169.05","133397.11"
"50","E2","20","158676.47","133390.33"
"50","E2","21","158111.19","133342.7"
"50","E2","22","157906.58","133437.81"
"50","E2","23","158160.39","133362.86"
"50","E2","24","158403.92","133265.02"
"50","E2","25","158434.6","133230.3"
"50","E2","26","158156.72","133293.36"
"50","E2","27","158059.34","133008.28"
"50","E2","28","158252.67","132877.86"
"50","E2","29","158316.05","132979.4"
"50","E2","30","158619.73","133147.17"
"50","E2","31","158352.23","133027.16"
"50","E2","32","158302.72","132919.25"
"50","E2","33","158890.81","132937.2"
"50","E2","34","159296.67","133025.53"
"50","E2","35","159625.94","133042.03"
"50","E2","36","161369.22","132907.3"
"50","E2","37","162894.23","132794.83"
"50","E2","38","164986.48","132717.0"
"50","E2","39","169746.0","132702.47"
"50","E2","40","174307.62","132929.92"
"51","E3","1","107372.49","101300.555"
"51","E3","2","107836.18","101529.65"
"51","E3","3","109367.91","101780.08"
"51","E3","4","110329.36","102044.36"
"51","E3","5","110502.11","102336.1"
"51","E3","6","110715.18","102455.89"
"51","E3","7","110801.32","102747.98"
"51","E3","8","111607.49","102853.59"
"51","E3","9","112123.67","102875.11"
"51","E3","10","112049.51","102887.76"
"51","E3","11","112080.04","103085.31"
"51","E3","12","111934.52","103250.23"
"51","E3","13","111766.37","103310.84"
"51","E3","14","111989.945","103249.83"
"51","E3","15","112194.875","103374.64"
"51","E3","16","111845.39","103353.734"
"51","E3","17","111538.4","103272.86"
"51","E3","18","111455.984","103133.54"
"51","E3","19","111869.94","103084.69"
"51","E3","20","112263.76","103170.09"
"51","E3","21","112241.18","103118.695"
"51","E3","22","112499.23","102989.805"
"51","E3","23","112467.57","102942.58"
"51","E3","24","112626.35","102872.89"
"51","E3","25","112487.875","102986.93"
"51","E3","26","112396.09","102966.27"
"51","E3","27","112137.74","103097.58"
"51","E3","28","111791.336","102886.42"
"51","E3","29","111645.945","102728.53"
"51","E3","30","112062.945","102788.734"
"51","E3","31","112269.41","102945.17"
"51","E3","32","111905.68","102912.266"
"51","E3","33","111757.58","102829.36"
"51","E3","34","112238.03","102845.38"
"51","E3","35","112329.18","102856.62"
"51","E3","36","112124.01","102728.77"
"51","E3","37","112166.76","102640.016"
"51","E3","38","112624.66","102752.73"
"51","E3","39","112392.31","102771.72"
"51","E3","40","112112.04","102746.13"
"61","F1","1","162320.84","135877.45"
"61","F1","2","162109.16","135873.38"
"61","F1","3","161120.64","136186.95"
"61","F1","4","161104.9","136288.38"
"61","F1","5","162343.23","136366.28"
"61","F1","6","162490.9","136524.94"
"61","F1","7","162254.8","136656.78"
"61","F1","8","161989.12","136836.14"
"61","F1","9","161751.56","136892.47"
"61","F1","10","161436.23","136792.9"
"61","F1","11","160996.14","136719.03"
"61","F1","12","160960.92","136532.1"
"61","F1","13","161540.2","136437.47"
"61","F1","14","161351.52","136553.61"
"61","F1","15","161211.14","136515.5"
"61","F1","16","161168.16","136541.14"
"61","F1","17","160079.28","136411.56"
"61","F1","18","159977.58","136281.7"
"61","F1","19","161008.7","136251.05"
"61","F1","20","161263.36","136299.98"
"61","F1","21","160723.48","136180.23"
"61","F1","22","159584.62","136076.25"
"61","F1","23","159472.42","136026.34"
"61","F1","24","160238.81","135768.64"
"61","F1","25","160353.14","135685.75"
"61","F1","26","160368.61","135816.45"
"61","F1","27","160311.62","135814.14"
"61","F1","28","160366.34","135897.12"
"61","F1","29","160222.1","135871.38"
"61","F1","30","159891.69","135747.14"
"61","F1","31","159800.97","135571.7"
"61","F1","32","159991.14","135199.45"
"61","F1","33","159981.64","135156.94"
"61","F1","34","160018.8","135377.95"
"61","F1","35","159938.83","135515.14"
"61","F1","36","159929.2","135432.72"
"61","F1","37","159965.36","135264.69"
"61","F1","38","159130.38","135244.11"
"61","F1","39","159125.34","135390.27"
"61","F1","40","160038.94","135385.66"
"62","F2","1","155167.12","133089.67"
"62","F2","2","155346.12","133407.84"
"62","F2","3","155572.92","134033.05"
"62","F2","4","156304.47","134180.17"
"62","F2","5","156312.94","134306.67"
"62","F2","6","156405.66","134368.1"
"62","F2","7","157224.1","134263.95"
"62","F2","8","157106.83","134241.42"
"62","F2","9","157014.14","134451.62"
"62","F2","10","157264.67","134317.22"
"62","F2","11","156770.28","134233.17"
"62","F2","12","156476.61","134449.34"
"62","F2","13","156243.45","134478.17"
"62","F2","14","156148.52","134550.55"
"62","F2","15","156268.39","134492.55"
"62","F2","16","156075.39","134581.94"
"62","F2","17","155551.31","134625.0"
"62","F2","18","155423.1","134606.81"
"62","F2","19","155791.25","134685.81"
"62","F2","20","156411.61","134633.4"
"62","F2","21","155812.94","134390.33"
"62","F2","22","155604.55","134228.56"
"62","F2","23","155855.27","134185.61"
"62","F2","24","156044.56","134185.44"
"62","F2","25","155563.02","134175.34"
"62","F2","26","155409.84","133822.39"
"62","F2","27","155525.6","133697.05"
"62","F2","28","155674.67","133842.8"
"62","F2","29","156359.67","133819.84"
"62","F2","30","156434.12","133860.98"
"62","F2","31","156239.12","133799.45"
"62","F2","32","156211.23","133787.47"
"62","F2","33","156493.98","133710.02"
"62","F2","34","156070.66","133729.14"
"62","F2","35","155566.67","133840.05"
"62","F2","36","155217.34","133722.0"
"62","F2","37","155231.23","133439.53"
"62","F2","38","155728.31","133312.4"
"62","F2","39","156152.64","133289.03"
"62","F2","40","156817.17","133224.77"
"63","F3","1","134681.92","110174.98"
"63","F3","2","135110.06","110370.79"
"63","F3","3","135985.39","110884.836"
"63","F3","4","136977.61","111125.58"
"63","F3","5","137614.73","111225.12"
"63","F3","6","137635.58","111465.86"
"63","F3","7","137723.6","111527.1"
"63","F3","8","137321.19","111751.35"
