# Experiment File Name : Plate 3 NQ.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-03-14 11:22:26 AM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","0.707","-0.002","false","16.0","155172.95",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","0.716","0.007","false","17.0","155327.88",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","0.726","0.017","false","18.0","155302.33",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","0.743","0.033","false","19.0","155175.6",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","0.786","0.076","false","20.0","155238.62",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","0.846","0.135","false","21.0","155194.67",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","0.964","0.253","false","22.0","155413.72",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","1.145","0.433","false","23.0","155317.1",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","1.381","0.668","false","24.0","155343.33",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","1.655","0.942","false","25.0","155774.67",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","1.969","1.255","false","26.0","155687.42",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","2.267","1.553","false","27.0","155487.97",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","2.543","1.828","false","28.0","155483.39",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","2.781","2.066","false","29.0","155562.61",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","2.989","2.274","false","30.0","155439.52",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.146","2.43","false","31.0","155473.1",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.264","2.547","false","32.0","155633.03",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.35","2.633","false","33.0","155565.28",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.403","2.686","false","34.0","155656.84",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.438","2.72","false","35.0","155465.48",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.463","2.745","false","36.0","155304.31",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.475","2.756","false","37.0","155423.19",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.487","2.768","false","38.0","155423.83",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.493","2.773","false","39.0","155434.0",
"Plate 3 NQ.eds","","A2","Standard Curve","10_7","3.502","2.782","false","40.0","155369.72",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.722","-0.001","false","1.0","141264.55",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.723","0.0","false","2.0","141499.19",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.723","0.0","false","3.0","141886.61",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.718","-0.005","false","4.0","142264.84",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.716","-0.008","false","5.0","142926.64",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.726","0.002","false","6.0","142949.81",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.731","0.007","false","7.0","142863.45",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.728","0.003","false","8.0","143124.88",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.726","0.001","false","9.0","143404.88",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.73","0.005","false","10.0","143384.94",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.727","0.002","false","11.0","143515.58",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.724","-0.001","false","12.0","143464.12",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.723","-0.003","false","13.0","143543.78",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.725","-0.001","false","14.0","143675.73",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.723","-0.003","false","15.0","143565.3",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.725","-0.002","false","16.0","143536.25",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.735","0.007","false","17.0","143751.78",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.738","0.011","false","18.0","144003.72",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.754","0.026","false","19.0","144162.48",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.8","0.072","false","20.0","144084.56",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.867","0.139","false","21.0","143967.55",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","0.985","0.257","false","22.0","144049.97",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","1.158","0.429","false","23.0","144399.9",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","1.394","0.665","false","24.0","144421.95",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","1.688","0.958","false","25.0","144440.89",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","1.997","1.267","false","26.0","144358.38",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","2.301","1.571","false","27.0","144292.83",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","2.58","1.85","false","28.0","144549.25",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","2.821","2.091","false","29.0","144645.66",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.028","2.298","false","30.0","144567.27",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.185","2.454","false","31.0","144425.66",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.297","2.565","false","32.0","144473.7",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.385","2.653","false","33.0","144423.88",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.442","2.71","false","34.0","144463.17",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.481","2.749","false","35.0","144375.45",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.502","2.77","false","36.0","144355.45",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.524","2.791","false","37.0","144267.12",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.531","2.798","false","38.0","144389.8",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.539","2.806","false","39.0","144277.53",
"Plate 3 NQ.eds","","A3","Standard Curve","10_7","3.543","2.809","false","40.0","144211.3",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.22","0.0","false","1.0","111220.34",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.22","-0.001","false","2.0","111367.63",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.22","-0.001","false","3.0","111692.5",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.219","-0.003","false","4.0","111968.78",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.221","-0.001","false","5.0","112177.37",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.221","-0.001","false","6.0","112270.71",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.226","0.003","false","7.0","112215.484",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.228","0.005","false","8.0","112260.67",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.226","0.003","false","9.0","112308.04",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.224","0.001","false","10.0","112418.65",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.226","0.002","false","11.0","112434.336",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.224","0.0","false","12.0","112363.05",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.221","-0.004","false","13.0","112419.82",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.22","-0.005","false","14.0","112427.38",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.221","-0.004","false","15.0","112506.79",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.221","-0.004","false","16.0","112453.14",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.224","-0.002","false","17.0","112327.5",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.229","0.003","false","18.0","112221.32",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.229","0.003","false","19.0","112122.32",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.227","0.0","false","20.0","112094.82",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.228","0.001","false","21.0","111984.55",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.232","0.004","false","22.0","111921.875",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.228","-0.001","false","23.0","112041.27",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.226","-0.002","false","24.0","112040.88",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.228","-0.001","false","25.0","112175.08",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.231","0.002","false","26.0","112109.41",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.236","0.007","false","27.0","111985.47",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.25","0.02","false","28.0","111944.195",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.265","0.034","false","29.0","112110.66",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.299","0.068","false","30.0","111955.56",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.363","0.132","false","31.0","111908.98",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.469","0.237","false","32.0","112188.73",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.65","0.418","false","33.0","112179.125",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","1.914","0.681","false","34.0","112041.375",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","2.259","1.026","false","35.0","111963.08",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","2.658","1.425","false","36.0","112073.86",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","3.08","1.846","false","37.0","112159.77",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","3.486","2.252","false","38.0","112099.29",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","3.857","2.623","false","39.0","112005.93",
"Plate 3 NQ.eds","","A4","Unknown","AA_0794","4.151","2.916","false","40.0","112004.4",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.052","-0.004","false","1.0","113705.734",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.054","-0.003","false","2.0","114079.375",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.056","-0.001","false","3.0","114706.41",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.057","-0.001","false","4.0","114821.664",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.06","0.002","false","5.0","115121.59",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.057","-0.001","false","6.0","115147.34",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.053","-0.006","false","7.0","115383.93",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.053","-0.006","false","8.0","115598.34",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.059","-0.001","false","9.0","115589.53",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.07","0.009","false","10.0","115438.83",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.072","0.011","false","11.0","115374.69",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.068","0.007","false","12.0","115504.5",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.066","0.004","false","13.0","115476.39",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.062","-0.001","false","14.0","115560.2",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.057","-0.007","false","15.0","115425.56",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.057","-0.007","false","16.0","115307.28",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.063","-0.001","false","17.0","115402.66",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.066","0.001","false","18.0","115328.375",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.067","0.002","false","19.0","115393.984",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.061","-0.005","false","20.0","115586.4",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.062","-0.005","false","21.0","115462.516",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.07","0.003","false","22.0","115209.27",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.07","0.002","false","23.0","115141.1",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.065","-0.003","false","24.0","115445.34",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.068","0.0","false","25.0","115302.9",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.073","0.004","false","26.0","115146.086",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.081","0.011","false","27.0","115222.96",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.087","0.017","false","28.0","115408.695",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.098","0.028","false","29.0","115249.31",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.141","0.07","false","30.0","115097.04",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.207","0.135","false","31.0","115068.195",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.317","0.245","false","32.0","114886.32",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.512","0.439","false","33.0","114788.11",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","1.785","0.712","false","34.0","114952.87",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","2.14","1.067","false","35.0","114993.55",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","2.545","1.471","false","36.0","115033.08",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","2.978","1.904","false","37.0","115014.805",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","3.405","2.33","false","38.0","115058.46",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","3.791","2.715","false","39.0","115129.94",
"Plate 3 NQ.eds","","A5","Unknown","AA_0794","4.092","3.016","false","40.0","115074.586",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.009","-0.008","false","1.0","115928.07",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.01","-0.007","false","2.0","115987.414",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.012","-0.005","false","3.0","116292.375",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.012","-0.005","false","4.0","116723.34",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.017","-0.001","false","5.0","116738.61",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.021","0.003","false","6.0","117054.68",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.016","-0.003","false","7.0","118563.43",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.018","-0.001","false","8.0","119174.0",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.018","-0.001","false","9.0","119149.16",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.016","-0.004","false","10.0","119347.34",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.02","-0.001","false","11.0","119730.836",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.027","0.006","false","12.0","119824.98",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.028","0.007","false","13.0","120197.36",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.034","0.012","false","14.0","119343.49",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.033","0.011","false","15.0","119088.62",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.023","0.001","false","16.0","119595.9",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.021","-0.002","false","17.0","119671.68",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.024","0.001","false","18.0","119483.44",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.026","0.002","false","19.0","119316.5",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.023","-0.001","false","20.0","119190.32",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.02","-0.005","false","21.0","119282.266",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.021","-0.004","false","22.0","119021.44",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.018","-0.007","false","23.0","118784.36",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.018","-0.007","false","24.0","118682.945",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.025","-0.001","false","25.0","119050.805",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.029","0.003","false","26.0","120187.875",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.028","0.002","false","27.0","120727.4",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.031","0.004","false","28.0","120932.805",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.043","0.016","false","29.0","120811.414",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.078","0.05","false","30.0","120643.47",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.12","0.092","false","31.0","120473.48",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.191","0.163","false","32.0","120583.78",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.321","0.292","false","33.0","120599.43",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.54","0.511","false","34.0","120117.71",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","1.859","0.829","false","35.0","119853.0",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","2.229","1.199","false","36.0","119845.03",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","2.652","1.621","false","37.0","119738.445",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","3.07","2.04","false","38.0","119872.09",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","3.462","2.431","false","39.0","119962.18",
"Plate 3 NQ.eds","","A6","Unknown","AA_0794","3.762","2.73","false","40.0","119990.63",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.841","-0.006","false","1.0","112416.2",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.842","-0.006","false","2.0","112523.016",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.842","-0.006","false","3.0","113113.82",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.846","-0.003","false","4.0","113351.9",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.849","0.0","false","5.0","113693.3",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.854","0.004","false","6.0","113694.48",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.853","0.004","false","7.0","113714.65",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.853","0.003","false","8.0","113709.53",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.856","0.005","false","9.0","113688.445",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.855","0.004","false","10.0","113736.03",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.856","0.005","false","11.0","113677.09",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.855","0.003","false","12.0","113768.414",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.857","0.005","false","13.0","113900.32",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.857","0.005","false","14.0","113850.516",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.854","0.001","false","15.0","113938.59",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.851","-0.002","false","16.0","114047.16",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.841","-0.013","false","17.0","113958.69",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.841","-0.013","false","18.0","113851.375",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.851","-0.003","false","19.0","113900.16",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.855","0.001","false","20.0","113873.71",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.857","0.002","false","21.0","113766.75",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.859","0.003","false","22.0","113613.0",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.858","0.003","false","23.0","113558.44",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.855","-0.002","false","24.0","113779.82",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.854","-0.003","false","25.0","113747.31",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.855","-0.002","false","26.0","113706.7",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.856","-0.002","false","27.0","113571.805",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.856","-0.002","false","28.0","113507.45",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.854","-0.004","false","29.0","113686.88",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.854","-0.005","false","30.0","113740.875",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.849","-0.01","false","31.0","114003.38",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.856","-0.003","false","32.0","113652.84",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.859","-0.001","false","33.0","113485.516",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.858","-0.002","false","34.0","113581.64",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.859","-0.002","false","35.0","113558.836",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.867","0.006","false","36.0","113345.23",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.872","0.01","false","37.0","113232.18",
"Plate 3 NQ.eds","","A7","Unknown","AA_0757","1.869","0.008","false","38.0","113314.35",
