# File Name: 4_SC-0949.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-13 01:32:34 PM UTC
# Run End Date/Time: 2021-10-13 02:34:57 PM UTC
# Run Duration: 62 minutes 23 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-13 03:19:57 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-13 03:20:15 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"9","A9","2","2978.2566","-891.71796","-944.203"
"10","A10","2","16338.449","1121.3999","991.16235"
"11","A11","2","23784.023","659.90454","551.0608"
"12","A12","2","21427.742","380.84335","3342.9504"
"13","B1","2","169973.89","31082.066","137249.84"
"14","B2","2","165836.02","29484.818","129677.09"
"15","B3","2","154341.39","27260.037","126709.81"
"16","B4","2","130212.32","22344.822","100912.414"
"17","B5","2","15709.23","85.67174","2063.442"
"18","B6","2","7260.925","-271.798","-330.12354"
"19","B7","2","19505.566","1295.5743","405.13217"
"20","B8","2","14274.115","-330.53564","305.69226"
"21","B9","2","18132.78","166.13943","-954.66974"
"22","B10","2","18325.584","1793.7786","791.72406"
"23","B11","2","25092.635","1868.5908","704.8227"
"24","B12","2","6141.5386","96.08227","261.0606"
"25","C1","2","194956.48","30756.316","133451.84"
"26","C2","2","166745.64","30475.006","133620.25"
"27","C3","2","170692.53","28441.365","128012.2"
"28","C4","2","139957.27","24415.56","111895.07"
"29","C5","2","15594.317","112.251335","-360.47583"
"30","C6","2","16980.621","315.73627","1486.1536"
"31","C7","2","37502.69","3120.5183","2101.051"
"32","C8","2","15093.167","1688.6886","389.8927"
"33","C9","2","15563.828","1892.5112","377.32956"
"34","C10","2","14931.243","1985.1978","338.54266"
"35","C11","2","5513.4253","-2.772964","-266.87897"
"36","C12","2","18824.574","2398.228","2375.9512"
"37","D1","2","162887.53","30477.268","129895.61"
"38","D2","2","154582.78","28838.873","128822.336"
"39","D3","2","159639.86","28098.432","125633.49"
"40","D4","2","147761.47","25286.6","115077.48"
"41","D5","2","8355.293","614.7216","-41.42345"
"42","D6","2","3969.5635","76.48426","-498.9205"
"43","D7","2","17268.684","2040.5646","261.39203"
"44","D8","2","12741.443","93.57758","-370.974"
"45","D9","2","9152.8955","111.86461","258.91718"
"46","D10","2","14550.409","1670.9423","287.04977"
"47","D11","2","8762.382","1701.3965","880.09424"
"48","D12","2","7084.3823","1069.9426","301.8619"
"49","E1","2","175142.72","31617.645","140458.84"
"50","E2","2","167162.94","29755.771","133120.97"
"51","E3","2","114980.445","21458.363","101590.586"
"52","E4","2","116873.125","20349.729","93836.17"
"53","E5","2","4477.1255","-379.05457","1495.5465"
"54","E6","2","1497.3276","-3.3148117","36.14496"
"55","E7","2","1350.5885","-84.00374","415.14563"
"56","E8","2","18102.885","945.7793","-219.72523"
"57","E9","2","10909.295","1240.1735","574.5839"
"58","E10","2","6424.408","1467.8491","-353.65274"
"59","E11","2","5748.228","308.357","940.4484"
"60","E12","2","7387.6304","1103.424","-290.2928"
"61","F1","2","171936.58","31798.873","135826.23"
"62","F2","2","165597.44","29989.092","133440.03"
"63","F3","2","143287.4","24643.748","110352.87"
"64","F4","2","127611.14","21643.867","101721.195"
"65","F5","2","4272.5337","373.31686","803.95703"
"66","F6","2","25403.285","1577.5354","968.0135"
"67","F7","2","5478.697","281.41873","-181.93698"
"68","F8","2","5312.8975","-183.27867","-261.75006"
"69","F9","2","5178.271","37.94639","423.6657"
"70","F10","2","4079.786","217.34174","-529.4597"
"71","F11","2","15371.655","893.9269","248.62524"
"72","F12","2","8970.6045","-226.02313","-1173.1083"
"73","G1","2","174735.33","33444.13","143858.02"
"74","G2","2","172783.19","31531.94","138244.4"
"75","G3","2","168902.9","29259.951","127056.375"
"76","G4","2","131953.97","22707.1","100609.266"
"77","G5","2","6512.898","-168.61624","1196.4476"
"78","G6","2","3966.9692","-326.0199","782.4983"
"79","G7","2","3739.944","141.01698","1063.4738"
"80","G8","2","11295.173","313.39432","322.40894"
"81","G9","2","11625.29","-293.50168","912.5805"
"82","G10","2","9149.3955","936.7104","-457.28662"
"83","G11","2","7320.638","254.73102","562.91956"
"84","G12","2","7034.868","-563.8275","-133.85274"
"85","H1","2","174993.95","33775.03","142129.97"
"86","H2","2","145535.38","28285.45","123383.07"
"87","H3","2","96991.984","18102.258","80097.89"
"88","H4","2","4930.7764","-84.433235","-179.70514"
"89","H5","2","2796.4636","120.67872","-88.086525"
"90","H6","2","4967.79","-750.0529","-279.92493"
"91","H7","2","3431.1133","-622.8528","-414.24274"
"92","H8","2","5454.8486","-20.021406","-129.04034"
"93","H9","2","1606.1566","-887.61505","-489.71564"
"94","H10","2","26037.268","2269.5522","1728.4542"
"95","H11","2","6413.7437","-166.3571","825.4305"
"96","H12","2","25332.45","-1628.0082","-1801.2676"
"1","A1","3","166065.56","30284.799","131056.68"
"2","A2","3","156705.69","28401.12","133057.89"
"3","A3","3","148585.5","28225.717","127374.15"
"4","A4","3","108425.72","19259.404","87407.52"
"5","A5","3","-9637.115","-1489.7463","-2026.077"
"6","A6","3","-15486.77","-2335.738","-2378.128"
"7","A7","3","1019.6089","-1947.4023","-1442.6494"
"8","A8","3","3575.2427","-980.2062","-761.56"
"9","A9","3","1682.3712","-918.58167","-903.26996"
"10","A10","3","15462.816","1072.2443","562.0067"
"11","A11","3","23392.674","649.6568","636.1098"
"12","A12","3","19703.312","-408.99542","3320.8093"
"13","B1","3","169922.17","32067.78","137545.69"
"14","B2","3","166373.44","30183.102","130700.836"
"15","B3","3","153907.22","27474.852","127216.65"
"16","B4","3","129183.11","22937.512","101805.57"
"17","B5","3","16889.066","181.1554","2398.8245"
"18","B6","3","7046.316","-295.39743","160.92169"
"19","B7","3","17953.197","711.6621","387.1238"
"20","B8","3","12269.07","-406.2086","411.55283"
"21","B9","3","18425.502","805.0236","-725.6814"
"22","B10","3","18969.393","1385.0698","577.469"
"23","B11","3","25374.223","2101.74","450.30734"
"24","B12","3","5229.2637","-133.9029","212.69112"
"25","C1","3","197272.47","31580.697","134455.45"
"26","C2","3","166451.25","30057.018","133699.6"
"27","C3","3","173694.52","28066.668","128584.76"
"28","C4","3","141894.86","24386.129","112425.89"
"29","C5","3","15520.511","-309.50748","-330.3725"
"30","C6","3","19093.277","546.1572","1571.5112"
"31","C7","3","37229.176","2829.039","1906.7601"
"32","C8","3","14418.424","1836.0889","556.05273"
"33","C9","3","16346.849","1515.0133","334.58966"
"34","C10","3","15624.417","1710.3496","-418.61572"
"35","C11","3","5299.6475","-86.872","-385.80765"
"36","C12","3","18237.828","1763.7537","2448.542"
"37","D1","3","163054.92","30082.568","130083.516"
"38","D2","3","154151.72","29201.125","129347.984"
"39","D3","3","159547.02","28155.33","126338.82"
"40","D4","3","147747.86","25257.924","115898.83"
"41","D5","3","7967.5605","5.613583","-97.56113"
"42","D6","3","4127.9214","157.43567","-448.54984"
"43","D7","3","18266.494","1651.36","143.72176"
"44","D8","3","13291.334","-166.81413","-393.84616"
"45","D9","3","8747.506","-77.56365","272.0808"
"46","D10","3","14605.718","1748.9409","85.10215"
"47","D11","3","10235.441","1388.4796","1054.9894"
"48","D12","3","8079.784","527.1089","41.742447"
"49","E1","3","176431.66","31405.385","140545.72"
"50","E2","3","168400.78","29595.27","133220.08"
"51","E3","3","116766.61","21695.078","101739.64"
"52","E4","3","118002.52","20567.182","94166.25"
"53","E5","3","5524.0005","-429.59497","1415.5648"
"54","E6","3","1451.0165","-14.468608","-58.480072"
"55","E7","3","1725.3461","171.07443","735.95795"
"56","E8","3","18838.154","827.37213","-207.93153"
"57","E9","3","11977.285","903.4845","659.84467"
"58","E10","3","6861.824","2028.7158","-132.18204"
"59","E11","3","7019.5327","1089.9084","914.1441"
"60","E12","3","8006.562","943.42633","-402.19092"
"61","F1","3","171571.28","32271.967","136314.86"
"62","F2","3","165087.33","29399.766","134180.06"
"63","F3","3","144107.08","24518.672","110955.805"
"64","F4","3","127496.11","21732.121","102383.79"
"65","F5","3","4542.5005","297.2556","706.6117"
"66","F6","3","25035.752","1292.1317","1196.3281"
"67","F7","3","6000.019","156.29642","141.20258"
"68","F8","3","5113.6685","388.3128","-25.200182"
"69","F9","3","6354.216","-330.08612","414.2207"
"70","F10","3","4907.081","472.41418","-461.85995"
"71","F11","3","16174.524","1012.1369","713.2319"
"72","F12","3","9834.613","244.63788","-377.82678"
"73","G1","3","174778.45","32680.355","144092.53"
"74","G2","3","170710.62","31394.664","138729.56"
"75","G3","3","167772.97","28646.594","126904.63"
"76","G4","3","130958.1","22509.885","100634.0"
"77","G5","3","5753.2256","-5.0339856","1031.7115"
"78","G6","3","4179.2773","-653.0984","761.1053"
"79","G7","3","4702.657","-87.63063","893.59814"
"80","G8","3","11412.24","514.2121","435.17972"
"81","G9","3","11602.03","-221.36305","684.91156"
"82","G10","3","9471.3545","851.71875","20.630686"
"83","G11","3","7014.722","747.88043","308.47137"
"84","G12","3","7577.477","-880.5584","-449.53506"
"85","H1","3","173511.42","33645.656","142704.75"
"86","H2","3","146062.83","28620.604","123863.805"
"87","H3","3","96259.65","17650.223","80484.03"
"88","H4","3","4799.1353","198.47032","-347.405"
"89","H5","3","2062.9424","232.39206","-363.0394"
"90","H6","3","5165.8887","-378.5579","-755.1031"
"91","H7","3","2887.3066","-557.1744","-521.14856"
"92","H8","3","6226.4956","-277.68784","-32.388687"
"93","H9","3","1830.4232","-1101.0223","-236.64154"
"94","H10","3","27303.41","1972.7185","1028.991"
"95","H11","3","8381.684","-191.60806","376.40192"
"96","H12","3","26011.041","-2205.451","-1530.0779"
"1","A1","4","164209.14","30450.912","131325.22"
"2","A2","4","158584.5","28565.3","132753.53"
"3","A3","4","150453.45","27953.023","127455.4"
"4","A4","4","108465.305","19516.92","87557.164"
"5","A5","4","-10648.758","-1494.831","-1802.0308"
"6","A6","4","-15598.796","-2221.4285","-2470.9556"
"7","A7","4","-47.349545","-1535.8665","-1652.8142"
"8","A8","4","2945.3254","-642.35754","-551.5796"
"9","A9","4","1254.1594","-302.0118","-507.65387"
"10","A10","4","15604.041","1614.1558","857.2884"
"11","A11","4","24858.557","1289.8519","699.0692"
"12","A12","4","20444.543","683.4758","3273.1235"
"13","B1","4","173083.5","31795.162","138591.61"
"14","B2","4","168074.48","29935.03","130694.98"
"15","B3","4","155325.58","27789.297","128218.17"
"16","B4","4","131706.8","22863.83","101765.34"
"17","B5","4","17170.873","428.60678","2407.3748"
"18","B6","4","6247.026","-30.801113","276.464"
"19","B7","4","20127.307","951.81067","404.37976"
"20","B8","4","12301.359","-286.0639","289.9264"
"21","B9","4","20203.39","795.8519","-532.45514"
"22","B10","4","19718.781","1746.4696","965.4284"
"23","B11","4","25490.307","1665.6298","682.7023"
"24","B12","4","7051.772","148.19308","42.429634"
"25","C1","4","200277.48","30554.652","134384.69"
"26","C2","4","167586.14","30447.854","134145.36"
"27","C3","4","174360.83","28910.285","128949.08"
"28","C4","4","142912.19","24224.895","112225.45"
"29","C5","4","15385.497","-674.34564","-739.76953"
"30","C6","4","20581.459","888.86084","1810.0776"
"31","C7","4","36722.03","3172.1196","1676.6442"
"32","C8","4","13977.988","1911.506","463.6958"
"33","C9","4","16491.693","1312.73","46.684025"
"34","C10","4","15726.215","1786.2013","-2.6796472"
"35","C11","4","5099.621","138.92482","-459.9149"
"36","C12","4","19309.854","2071.6682","2473.7607"
"37","D1","4","162097.08","30296.203","130136.77"
"38","D2","4","155856.08","29558.662","129745.41"
"39","D3","4","159567.92","28236.348","126506.42"
"40","D4","4","147234.67","25472.01","116018.97"
"41","D5","4","9461.693","-140.52351","28.546135"
"42","D6","4","3763.7861","3.401438","-319.64255"
"43","D7","4","17043.469","1747.1757","318.97232"
"44","D8","4","12440.192","-599.82336","-500.93277"
"45","D9","4","8869.535","286.10327","388.6226"
"46","D10","4","13675.002","1422.824","397.79993"
"47","D11","4","9345.594","1668.8414","1131.6588"
"48","D12","4","6834.3687","615.54877","351.41266"
"49","E1","4","174909.42","31612.71","141330.47"
"50","E2","4","167496.17","29929.523","132770.88"
"51","E3","4","117839.45","21332.373","102007.71"
"52","E4","4","118077.586","20359.69","94882.96"
"53","E5","4","4905.357","-514.16626","1378.6642"
"54","E6","4","2462.9087","-232.60583","-36.101765"
"55","E7","4","2675.7444","-159.02544","578.94946"
"56","E8","4","19487.705","534.6792","-93.28171"
"57","E9","4","11341.597","1343.6073","712.34235"
"58","E10","4","8862.015","1590.5878","-164.17963"
"59","E11","4","8257.817","657.204","1324.9388"
"60","E12","4","7273.43","639.5863","-163.96733"
"61","F1","4","170272.44","32263.389","136328.1"
"62","F2","4","166280.81","29256.389","134177.62"
"63","F3","4","145249.7","24453.523","111167.37"
"64","F4","4","128049.47","21739.268","101941.09"
"65","F5","4","4885.3125","-23.600088","600.7534"
"66","F6","4","25217.422","1602.2887","1099.8779"
"67","F7","4","5789.5728","204.71912","-42.340347"
"68","F8","4","5076.9624","360.8727","64.43634"
"69","F9","4","5733.4077","-282.82028","411.18323"
"70","F10","4","3672.6697","131.14717","-931.38055"
"71","F11","4","15585.873","809.7646","327.82117"
"72","F12","4","9430.264","65.94154","-1032.1875"
"73","G1","4","174069.72","32934.56","144184.75"
"74","G2","4","172581.88","31782.56","138751.8"
"75","G3","4","169321.19","29506.494","127362.53"
"76","G4","4","131872.17","23041.064","101045.016"
"77","G5","4","6400.764","20.158257","825.3265"
"78","G6","4","3185.665","-250.3507","769.3306"
"79","G7","4","5022.083","372.43024","659.3333"
"80","G8","4","11532.31","828.6532","567.91174"
"81","G9","4","11677.949","352.5506","1072.1578"
"82","G10","4","9691.945","1273.6064","-456.52655"
"83","G11","4","6831.1606","1016.9027","536.6721"
"84","G12","4","7901.37","-1407.9187","-357.8511"
"85","H1","4","173868.19","33611.473","142066.86"
"86","H2","4","146981.89","27865.45","123991.35"
"87","H3","4","96308.96","17982.9","80724.03"
"88","H4","4","5322.8745","220.67216","-59.283283"
"89","H5","4","3148.8918","-153.29865","-158.70993"
"90","H6","4","4652.899","-995.30164","-311.87964"
"91","H7","4","3136.2742","-823.1601","-493.93857"
"92","H8","4","5774.8525","-212.35164","-98.764534"
"93","H9","4","1889.3654","-1340.0919","-297.51947"
"94","H10","4","27138.6","2077.3062","1667.3114"
"95","H11","4","7046.8354","-261.88104","452.67017"
"96","H12","4","27504.623","-2245.711","-958.9386"
"1","A1","5","166966.03","31281.846","131533.55"
"2","A2","5","158367.55","28866.908","133781.81"
"3","A3","5","151158.8","29268.592","127460.66"
"4","A4","5","109550.35","19513.414","87301.83"
"5","A5","5","-9758.979","-1075.4924","-2089.3787"
"6","A6","5","-16157.113","-2012.6722","-2765.4385"
"7","A7","5","146.34659","-1364.4371","-1845.887"
"8","A8","5","3912.2148","110.445335","-1092.81"
"9","A9","5","1803.796","-461.03027","-1090.5541"
"10","A10","5","16863.113","1600.0518","683.7612"
"11","A11","5","23913.494","1177.2885","694.10516"
"12","A12","5","21525.95","579.43506","3238.6667"
"13","B1","5","170839.42","31765.594","138675.44"
"14","B2","5","167517.06","30047.291","131324.12"
"15","B3","5","157061.5","28082.768","127350.31"
"16","B4","5","132651.78","22721.281","101988.45"
"17","B5","5","16747.814","265.37766","2158.3445"
"18","B6","5","7438.201","-290.17203","-240.2763"
"19","B7","5","19475.047","1087.1761","222.40059"
"20","B8","5","13561.24","-301.6064","509.13586"
"21","B9","5","18963.447","522.00934","-630.8032"
"22","B10","5","19721.291","1560.5809","1014.2529"
"23","B11","5","25340.84","2038.8387","856.5828"
"24","B12","5","6960.72","157.5621","51.324547"
"25","C1","5","200533.33","30905.697","135003.89"
"26","C2","5","166497.83","30773.346","134029.5"
"27","C3","5","174435.02","29323.268","129254.195"
"28","C4","5","143077.12","24613.639","112673.74"
"29","C5","5","15167.893","-366.26193","-494.25516"
"30","C6","5","21631.285","1012.4202","2009.0627"
"31","C7","5","37517.254","2241.313","2123.9348"
"32","C8","5","14848.541","1678.1558","509.6723"
"33","C9","5","15915.211","1491.9928","483.81906"
"34","C10","5","15603.985","964.0188","-200.91911"
"35","C11","5","6855.6333","23.692577","-508.34027"
"36","C12","5","19509.312","2564.8887","2644.638"
"37","D1","5","161973.66","29926.832","130562.1"
"38","D2","5","154825.05","29161.68","129837.19"
"39","D3","5","159904.22","28427.676","126814.65"
"40","D4","5","148909.81","25614.193","116280.03"
"41","D5","5","8400.524","467.67804","1.535593"
"42","D6","5","4985.3237","33.78632","-331.6679"
"43","D7","5","18941.53","1926.5072","242.09041"
"44","D8","5","13175.473","-261.2909","-254.10564"
"45","D9","5","9917.343","-410.70963","265.77765"
"46","D10","5","15005.646","1761.9513","447.72153"
"47","D11","5","10307.979","1839.7987","1140.6742"
"48","D12","5","7550.5127","613.7936","467.1578"
"49","E1","5","176371.73","31699.758","141389.66"
"50","E2","5","166641.55","29965.979","133179.19"
"51","E3","5","117760.266","21546.656","102381.984"
"52","E4","5","117725.07","20874.705","94845.164"
"53","E5","5","5071.5645","-452.65366","1526.0785"
"54","E6","5","1603.4191","-11.307056","-22.292814"
"55","E7","5","2296.635","9.767877","450.96826"
"56","E8","5","19919.523","1021.3437","-243.97966"
"57","E9","5","10942.983","1385.18","516.5155"
"58","E10","5","7254.7227","1259.3784","-399.3216"
"59","E11","5","9698.187","588.05383","1157.0582"
"60","E12","5","7812.413","1663.4084","-168.20895"
"61","F1","5","172316.08","31371.023","136396.94"
"62","F2","5","166672.03","29252.543","134346.27"
"63","F3","5","146310.83","24523.832","111171.555"
"64","F4","5","129127.76","21565.246","102177.664"
"65","F5","5","3984.0952","342.2369","982.6264"
"66","F6","5","26181.037","1580.3322","998.6832"
"67","F7","5","5459.262","462.5002","-76.23379"
"68","F8","5","5972.222","329.27444","-23.533947"
"69","F9","5","6459.762","-404.89743","454.00357"
"70","F10","5","4731.122","384.14133","-685.2073"
"71","F11","5","16152.947","620.7346","304.8944"
"72","F12","5","8686.827","52.490177","-246.1703"
"73","G1","5","175791.55","33155.21","144268.28"
"74","G2","5","173312.2","31365.504","138796.8"
"75","G3","5","167948.83","28779.33","127377.23"
"76","G4","5","132888.1","22753.387","101296.07"
"77","G5","5","6691.8633","-78.78224","1031.2422"
"78","G6","5","2468.0918","-398.8969","399.54507"
"79","G7","5","3907.298","-333.4204","522.67004"
"80","G8","5","11237.314","743.6908","116.89346"
"81","G9","5","10834.035","-313.09418","822.32697"
"82","G10","5","10135.496","1143.9283","-229.56717"
"83","G11","5","6683.8545","527.4441","423.6248"
"84","G12","5","7254.2866","-978.92163","58.14071"
"85","H1","5","175177.84","33134.477","143649.42"
"86","H2","5","146749.02","27705.951","123827.6"
"87","H3","5","96382.34","17647.482","80615.75"
"88","H4","5","4956.3765","71.390274","-265.40408"
"89","H5","5","3502.3408","-245.70854","-65.80894"
"90","H6","5","4639.76","-496.9566","-360.34406"
"91","H7","5","4040.3723","-768.6846","-462.44708"
"92","H8","5","5252.792","-766.89185","-443.66147"
"93","H9","5","2941.3284","-905.66296","-380.8773"
"94","H10","5","27595.418","1976.5667","1402.6512"
"95","H11","5","6594.586","-769.3488","548.59906"
"96","H12","5","30128.436","-2140.0234","-1348.2045"
"1","A1","6","168394.03","30738.986","132101.62"
"2","A2","6","157722.19","29701.324","133294.38"
"3","A3","6","152119.7","29017.37","127736.266"
"4","A4","6","109848.914","19770.42","87630.984"
"5","A5","6","-10059.009","-1021.8668","-2329.9065"
"6","A6","6","-15312.69","-2176.5154","-2758.5447"
"7","A7","6","-538.58484","-1115.0626","-1739.0809"
"8","A8","6","1943.4163","-541.12335","-843.44"
"9","A9","6","1550.6976","-538.57385","-956.7438"
"10","A10","6","15506.649","1506.7406","749.965"
"11","A11","6","23076.152","1155.9152","591.8959"
"12","A12","6","19290.375","1168.5588","3508.414"
"13","B1","6","170309.44","32274.96","138709.0"
"14","B2","6","167860.56","30191.957","131137.42"
"15","B3","6","155910.16","28167.953","128062.38"
"16","B4","6","132873.34","22816.85","102122.125"
"17","B5","6","16595.799","456.75348","2136.2942"
"18","B6","6","6851.9736","-172.3583","-230.34392"
"19","B7","6","19883.81","899.2513","227.03215"
"20","B8","6","13383.293","-441.90216","240.32684"
"21","B9","6","20046.16","211.75261","-780.83044"
"22","B10","6","19053.33","2142.777","842.1306"
"23","B11","6","26400.008","2223.1653","900.4059"
"24","B12","6","7076.2334","40.022102","334.18924"
"25","C1","6","203388.1","30799.79","135170.27"
"26","C2","6","168442.78","31187.477","133733.17"
"27","C3","6","174573.5","28674.635","129279.305"
"28","C4","6","143997.6","24534.422","112798.63"
"29","C5","6","15992.283","216.10925","-622.60724"
"30","C6","6","22545.645","486.75565","1851.3704"
"31","C7","6","36850.78","2938.0374","1947.2141"
"32","C8","6","14930.639","2080.284","731.4518"
"33","C9","6","16142.184","1984.7762","25.595257"
"34","C10","6","16671.889","1423.8666","-57.08587"
"35","C11","6","6133.0107","-399.33914","-493.09674"
"36","C12","6","19876.39","2056.2705","2419.229"
"37","D1","6","163045.92","30713.818","130698.11"
"38","D2","6","156346.86","28897.172","129803.08"
"39","D3","6","161617.47","28064.729","126994.055"
"40","D4","6","148519.56","25546.781","116120.93"
"41","D5","6","7870.1216","180.05713","59.702766"
