# Experiment File Name : Plate_4.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-05-27 02:26:32 PM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate_4.eds","","A2","Standard Curve","1x10_6 tyz","5.191","4.089","false","37.0","143692.36",
"Plate_4.eds","","A2","Standard Curve","1x10_6 tyz","5.26","4.157","false","38.0","143651.66",
"Plate_4.eds","","A2","Standard Curve","1x10_6 tyz","5.311","4.208","false","39.0","143763.66",
"Plate_4.eds","","A2","Standard Curve","1x10_6 tyz","5.354","4.25","false","40.0","143811.05",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.016","-0.004","false","1.0","134286.88",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.015","-0.005","false","2.0","134405.67",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.018","-0.004","false","3.0","135042.88",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.023","0.0","false","4.0","135394.69",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.029","0.005","false","5.0","135505.05",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.028","0.003","false","6.0","136010.94",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.028","0.002","false","7.0","136228.75",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.022","-0.005","false","8.0","136275.69",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.023","-0.006","false","9.0","136182.83",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.03","0.0","false","10.0","136247.1",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.031","0.0","false","11.0","136429.83",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.035","0.003","false","12.0","136499.73",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.036","0.002","false","13.0","136443.69",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.037","0.003","false","14.0","136429.81",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.037","0.001","false","15.0","136434.86",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.035","-0.002","false","16.0","136859.0",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.036","-0.002","false","17.0","136920.58",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.044","0.005","false","18.0","137167.86",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.064","0.023","false","19.0","137049.27",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.092","0.051","false","20.0","136919.02",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.14","0.098","false","21.0","137051.75",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.225","0.181","false","22.0","137035.55",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.365","0.32","false","23.0","137270.6",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.583","0.536","false","24.0","137187.48",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","1.881","0.834","false","25.0","137071.6",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","2.246","1.197","false","26.0","136967.58",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","2.629","1.58","false","27.0","137124.19",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","3.035","1.984","false","28.0","137224.7",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","3.417","2.365","false","29.0","137471.2",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","3.777","2.723","false","30.0","137458.06",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","4.108","3.054","false","31.0","137356.25",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","4.391","3.335","false","32.0","137601.03",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","4.63","3.573","false","33.0","137804.44",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","4.847","3.789","false","34.0","137696.97",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","5.016","3.957","false","35.0","137644.83",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","5.153","4.093","false","36.0","137499.42",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","5.25","4.189","false","37.0","137468.81",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","5.304","4.242","false","38.0","137518.5",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","5.356","4.292","false","39.0","137785.02",
"Plate_4.eds","","A3","Standard Curve","1x10_6 tyz","5.395","4.33","false","40.0","137836.16",
"Plate_4.eds","","A4","Unknown","AA_0773","1.122","-0.006","false","1.0","116254.07",
"Plate_4.eds","","A4","Unknown","AA_0773","1.124","-0.005","false","2.0","116503.74",
"Plate_4.eds","","A4","Unknown","AA_0773","1.123","-0.006","false","3.0","117003.64",
"Plate_4.eds","","A4","Unknown","AA_0773","1.123","-0.007","false","4.0","117204.06",
"Plate_4.eds","","A4","Unknown","AA_0773","1.132","0.002","false","5.0","117292.984",
"Plate_4.eds","","A4","Unknown","AA_0773","1.14","0.01","false","6.0","117294.06",
"Plate_4.eds","","A4","Unknown","AA_0773","1.136","0.005","false","7.0","117258.16",
"Plate_4.eds","","A4","Unknown","AA_0773","1.134","0.003","false","8.0","117194.914",
"Plate_4.eds","","A4","Unknown","AA_0773","1.133","0.0","false","9.0","117305.48",
"Plate_4.eds","","A4","Unknown","AA_0773","1.132","0.0","false","10.0","117399.77",
"Plate_4.eds","","A4","Unknown","AA_0773","1.135","0.002","false","11.0","117696.87",
"Plate_4.eds","","A4","Unknown","AA_0773","1.137","0.003","false","12.0","117797.4",
"Plate_4.eds","","A4","Unknown","AA_0773","1.142","0.007","false","13.0","117721.92",
"Plate_4.eds","","A4","Unknown","AA_0773","1.14","0.005","false","14.0","117785.055",
"Plate_4.eds","","A4","Unknown","AA_0773","1.137","0.002","false","15.0","117831.02",
"Plate_4.eds","","A4","Unknown","AA_0773","1.133","-0.002","false","16.0","117960.66",
"Plate_4.eds","","A4","Unknown","AA_0773","1.133","-0.003","false","17.0","117917.3",
"Plate_4.eds","","A4","Unknown","AA_0773","1.138","0.002","false","18.0","117729.43",
"Plate_4.eds","","A4","Unknown","AA_0773","1.14","0.002","false","19.0","117608.93",
"Plate_4.eds","","A4","Unknown","AA_0773","1.139","0.002","false","20.0","117690.75",
"Plate_4.eds","","A4","Unknown","AA_0773","1.138","0.0","false","21.0","117758.52",
"Plate_4.eds","","A4","Unknown","AA_0773","1.136","-0.003","false","22.0","117953.25",
"Plate_4.eds","","A4","Unknown","AA_0773","1.132","-0.007","false","23.0","118157.99",
"Plate_4.eds","","A4","Unknown","AA_0773","1.134","-0.006","false","24.0","117700.13",
"Plate_4.eds","","A4","Unknown","AA_0773","1.131","-0.01","false","25.0","117555.77",
"Plate_4.eds","","A4","Unknown","AA_0773","1.127","-0.014","false","26.0","117888.734",
"Plate_4.eds","","A4","Unknown","AA_0773","1.132","-0.009","false","27.0","117983.98",
"Plate_4.eds","","A4","Unknown","AA_0773","1.137","-0.004","false","28.0","117832.26",
"Plate_4.eds","","A4","Unknown","AA_0773","1.14","-0.002","false","29.0","117604.6",
"Plate_4.eds","","A4","Unknown","AA_0773","1.142","-0.001","false","30.0","118812.27",
"Plate_4.eds","","A4","Unknown","AA_0773","1.145","0.002","false","31.0","124295.01",
"Plate_4.eds","","A4","Unknown","AA_0773","1.142","-0.002","false","32.0","125757.47",
"Plate_4.eds","","A4","Unknown","AA_0773","1.141","-0.003","false","33.0","125790.64",
"Plate_4.eds","","A4","Unknown","AA_0773","1.149","0.004","false","34.0","125894.266",
"Plate_4.eds","","A4","Unknown","AA_0773","1.153","0.007","false","35.0","126026.37",
"Plate_4.eds","","A4","Unknown","AA_0773","1.156","0.01","false","36.0","125845.03",
"Plate_4.eds","","A4","Unknown","AA_0773","1.154","0.008","false","37.0","125808.75",
"Plate_4.eds","","A4","Unknown","AA_0773","1.149","0.002","false","38.0","125933.4",
"Plate_4.eds","","A4","Unknown","AA_0773","1.149","0.001","false","39.0","125919.15",
"Plate_4.eds","","A4","Unknown","AA_0773","1.154","0.006","false","40.0","126054.47",
"Plate_4.eds","","A5","Unknown","AA_0773","0.954","-0.018","false","1.0","129384.91",
"Plate_4.eds","","A5","Unknown","AA_0773","0.957","-0.015","false","2.0","129812.31",
"Plate_4.eds","","A5","Unknown","AA_0773","0.963","-0.01","false","3.0","130648.93",
"Plate_4.eds","","A5","Unknown","AA_0773","0.969","-0.004","false","4.0","131081.78",
"Plate_4.eds","","A5","Unknown","AA_0773","0.969","-0.004","false","5.0","131292.77",
"Plate_4.eds","","A5","Unknown","AA_0773","0.972","-0.001","false","6.0","131329.53",
"Plate_4.eds","","A5","Unknown","AA_0773","0.974","0.0","false","7.0","131230.66",
"Plate_4.eds","","A5","Unknown","AA_0773","0.979","0.004","false","8.0","131263.89",
"Plate_4.eds","","A5","Unknown","AA_0773","0.979","0.004","false","9.0","131273.25",
"Plate_4.eds","","A5","Unknown","AA_0773","0.976","0.001","false","10.0","131672.62",
"Plate_4.eds","","A5","Unknown","AA_0773","0.979","0.004","false","11.0","131618.62",
"Plate_4.eds","","A5","Unknown","AA_0773","0.977","0.001","false","12.0","131450.05",
"Plate_4.eds","","A5","Unknown","AA_0773","0.977","0.0","false","13.0","131297.69",
"Plate_4.eds","","A5","Unknown","AA_0773","0.979","0.003","false","14.0","131217.1",
"Plate_4.eds","","A5","Unknown","AA_0773","0.977","0.0","false","15.0","131383.22",
"Plate_4.eds","","A5","Unknown","AA_0773","0.973","-0.004","false","16.0","131723.47",
"Plate_4.eds","","A5","Unknown","AA_0773","0.979","0.001","false","17.0","131648.66",
"Plate_4.eds","","A5","Unknown","AA_0773","0.984","0.006","false","18.0","131506.36",
"Plate_4.eds","","A5","Unknown","AA_0773","0.982","0.003","false","19.0","131351.36",
"Plate_4.eds","","A5","Unknown","AA_0773","0.98","0.0","false","20.0","131271.5",
"Plate_4.eds","","A5","Unknown","AA_0773","0.983","0.003","false","21.0","131073.72",
"Plate_4.eds","","A5","Unknown","AA_0773","0.986","0.006","false","22.0","130976.2",
"Plate_4.eds","","A5","Unknown","AA_0773","0.983","0.002","false","23.0","131213.28",
"Plate_4.eds","","A5","Unknown","AA_0773","0.981","0.0","false","24.0","131236.1",
"Plate_4.eds","","A5","Unknown","AA_0773","0.982","0.001","false","25.0","131181.8",
"Plate_4.eds","","A5","Unknown","AA_0773","0.979","-0.002","false","26.0","131430.17",
"Plate_4.eds","","A5","Unknown","AA_0773","0.981","-0.001","false","27.0","131406.27",
"Plate_4.eds","","A5","Unknown","AA_0773","0.987","0.004","false","28.0","131545.56",
"Plate_4.eds","","A5","Unknown","AA_0773","0.983","0.0","false","29.0","131690.12",
"Plate_4.eds","","A5","Unknown","AA_0773","0.973","-0.011","false","30.0","131590.05",
"Plate_4.eds","","A5","Unknown","AA_0773","0.972","-0.012","false","31.0","131450.97",
"Plate_4.eds","","A5","Unknown","AA_0773","0.982","-0.003","false","32.0","131476.48",
"Plate_4.eds","","A5","Unknown","AA_0773","0.989","0.004","false","33.0","131423.47",
"Plate_4.eds","","A5","Unknown","AA_0773","0.99","0.005","false","34.0","131584.53",
"Plate_4.eds","","A5","Unknown","AA_0773","0.989","0.004","false","35.0","131420.4",
"Plate_4.eds","","A5","Unknown","AA_0773","0.986","0.001","false","36.0","131219.08",
"Plate_4.eds","","A5","Unknown","AA_0773","0.985","-0.001","false","37.0","131068.914",
"Plate_4.eds","","A5","Unknown","AA_0773","0.986","0.0","false","38.0","131029.086",
"Plate_4.eds","","A5","Unknown","AA_0773","0.983","-0.004","false","39.0","131405.08",
"Plate_4.eds","","A5","Unknown","AA_0773","0.986","-0.002","false","40.0","131428.55",
"Plate_4.eds","","A6","Unknown","AA_0773","0.93","-0.012","false","1.0","126809.98",
"Plate_4.eds","","A6","Unknown","AA_0773","0.928","-0.014","false","2.0","127115.125",
"Plate_4.eds","","A6","Unknown","AA_0773","0.928","-0.014","false","3.0","127638.445",
"Plate_4.eds","","A6","Unknown","AA_0773","0.934","-0.009","false","4.0","127960.25",
"Plate_4.eds","","A6","Unknown","AA_0773","0.944","0.001","false","5.0","128053.71",
"Plate_4.eds","","A6","Unknown","AA_0773","0.95","0.006","false","6.0","127463.77",
"Plate_4.eds","","A6","Unknown","AA_0773","0.952","0.008","false","7.0","127053.15",
"Plate_4.eds","","A6","Unknown","AA_0773","0.952","0.007","false","8.0","126891.67",
"Plate_4.eds","","A6","Unknown","AA_0773","0.945","0.0","false","9.0","126797.375",
"Plate_4.eds","","A6","Unknown","AA_0773","0.944","-0.002","false","10.0","126665.89",
"Plate_4.eds","","A6","Unknown","AA_0773","0.947","0.001","false","11.0","126427.52",
"Plate_4.eds","","A6","Unknown","AA_0773","0.95","0.003","false","12.0","126139.6",
"Plate_4.eds","","A6","Unknown","AA_0773","0.952","0.005","false","13.0","126007.17",
"Plate_4.eds","","A6","Unknown","AA_0773","0.951","0.003","false","14.0","125857.875",
"Plate_4.eds","","A6","Unknown","AA_0773","0.949","0.001","false","15.0","126061.34",
"Plate_4.eds","","A6","Unknown","AA_0773","0.947","-0.001","false","16.0","127031.12",
"Plate_4.eds","","A6","Unknown","AA_0773","0.947","-0.002","false","17.0","127241.0",
"Plate_4.eds","","A6","Unknown","AA_0773","0.947","-0.003","false","18.0","127074.164",
"Plate_4.eds","","A6","Unknown","AA_0773","0.948","-0.002","false","19.0","126726.45",
"Plate_4.eds","","A6","Unknown","AA_0773","0.951","0.001","false","20.0","126659.6",
"Plate_4.eds","","A6","Unknown","AA_0773","0.957","0.006","false","21.0","126964.55",
"Plate_4.eds","","A6","Unknown","AA_0773","0.959","0.008","false","22.0","127277.36",
"Plate_4.eds","","A6","Unknown","AA_0773","0.951","-0.001","false","23.0","128316.46",
"Plate_4.eds","","A6","Unknown","AA_0773","0.946","-0.006","false","24.0","128466.4",
"Plate_4.eds","","A6","Unknown","AA_0773","0.944","-0.009","false","25.0","128486.445",
"Plate_4.eds","","A6","Unknown","AA_0773","0.945","-0.008","false","26.0","128603.914",
"Plate_4.eds","","A6","Unknown","AA_0773","0.947","-0.006","false","27.0","128789.37",
"Plate_4.eds","","A6","Unknown","AA_0773","0.959","0.005","false","28.0","128271.805",
"Plate_4.eds","","A6","Unknown","AA_0773","0.96","0.005","false","29.0","127951.61",
"Plate_4.eds","","A6","Unknown","AA_0773","0.958","0.003","false","30.0","127637.18",
"Plate_4.eds","","A6","Unknown","AA_0773","0.955","-0.001","false","31.0","127286.75",
"Plate_4.eds","","A6","Unknown","AA_0773","0.956","0.0","false","32.0","126884.58",
"Plate_4.eds","","A6","Unknown","AA_0773","0.96","0.004","false","33.0","126446.58",
"Plate_4.eds","","A6","Unknown","AA_0773","0.959","0.002","false","34.0","126303.79",
"Plate_4.eds","","A6","Unknown","AA_0773","0.958","0.0","false","35.0","126299.195",
"Plate_4.eds","","A6","Unknown","AA_0773","0.959","0.001","false","36.0","126252.734",
"Plate_4.eds","","A6","Unknown","AA_0773","0.959","0.0","false","37.0","126144.65",
"Plate_4.eds","","A6","Unknown","AA_0773","0.956","-0.003","false","38.0","126057.266",
"Plate_4.eds","","A6","Unknown","AA_0773","0.956","-0.003","false","39.0","125949.41",
"Plate_4.eds","","A6","Unknown","AA_0773","0.959","0.0","false","40.0","125902.54",
"Plate_4.eds","","A7","Unknown","AA_0717","1.072","-0.015","false","1.0","118427.0",
"Plate_4.eds","","A7","Unknown","AA_0717","1.073","-0.015","false","2.0","118174.95",
"Plate_4.eds","","A7","Unknown","AA_0717","1.075","-0.013","false","3.0","117926.66",
"Plate_4.eds","","A7","Unknown","AA_0717","1.081","-0.008","false","4.0","117687.4",
"Plate_4.eds","","A7","Unknown","AA_0717","1.085","-0.005","false","5.0","117493.36",
"Plate_4.eds","","A7","Unknown","AA_0717","1.088","-0.003","false","6.0","117166.4",
"Plate_4.eds","","A7","Unknown","AA_0717","1.088","-0.004","false","7.0","117330.37",
"Plate_4.eds","","A7","Unknown","AA_0717","1.085","-0.007","false","8.0","119427.33",
"Plate_4.eds","","A7","Unknown","AA_0717","1.097","0.005","false","9.0","123676.47",
"Plate_4.eds","","A7","Unknown","AA_0717","1.096","0.003","false","10.0","122724.92",
"Plate_4.eds","","A7","Unknown","AA_0717","1.096","0.002","false","11.0","122089.43",
"Plate_4.eds","","A7","Unknown","AA_0717","1.102","0.007","false","12.0","122204.02",
"Plate_4.eds","","A7","Unknown","AA_0717","1.103","0.007","false","13.0","122022.484",
"Plate_4.eds","","A7","Unknown","AA_0717","1.103","0.006","false","14.0","121751.43",
"Plate_4.eds","","A7","Unknown","AA_0717","1.103","0.006","false","15.0","121746.734",
"Plate_4.eds","","A7","Unknown","AA_0717","1.099","0.001","false","16.0","122397.32",
"Plate_4.eds","","A7","Unknown","AA_0717","1.105","0.006","false","17.0","121853.02",
"Plate_4.eds","","A7","Unknown","AA_0717","1.11","0.01","false","18.0","121624.78",
"Plate_4.eds","","A7","Unknown","AA_0717","1.101","0.0","false","19.0","122020.76",
"Plate_4.eds","","A7","Unknown","AA_0717","1.098","-0.002","false","20.0","121812.98",
"Plate_4.eds","","A7","Unknown","AA_0717","1.098","-0.004","false","21.0","121476.086",
"Plate_4.eds","","A7","Unknown","AA_0717","1.098","-0.004","false","22.0","121235.12",
"Plate_4.eds","","A7","Unknown","AA_0717","1.101","-0.003","false","23.0","121103.61",
"Plate_4.eds","","A7","Unknown","AA_0717","1.105","0.001","false","24.0","121133.03",
"Plate_4.eds","","A7","Unknown","AA_0717","1.112","0.008","false","25.0","121798.86",
"Plate_4.eds","","A7","Unknown","AA_0717","1.115","0.01","false","26.0","121841.92",
"Plate_4.eds","","A7","Unknown","AA_0717","1.113","0.007","false","27.0","121919.23",
"Plate_4.eds","","A7","Unknown","AA_0717","1.112","0.005","false","28.0","121911.95",
"Plate_4.eds","","A7","Unknown","AA_0717","1.109","0.002","false","29.0","122360.03",
"Plate_4.eds","","A7","Unknown","AA_0717","1.112","0.003","false","30.0","122297.41",
"Plate_4.eds","","A7","Unknown","AA_0717","1.103","-0.006","false","31.0","122187.734",
"Plate_4.eds","","A7","Unknown","AA_0717","1.102","-0.008","false","32.0","122113.6",
"Plate_4.eds","","A7","Unknown","AA_0717","1.106","-0.004","false","33.0","122429.92",
"Plate_4.eds","","A7","Unknown","AA_0717","1.103","-0.008","false","34.0","122062.11",
"Plate_4.eds","","A7","Unknown","AA_0717","1.104","-0.008","false","35.0","121960.734",
"Plate_4.eds","","A7","Unknown","AA_0717","1.112","-0.001","false","36.0","122504.7",
"Plate_4.eds","","A7","Unknown","AA_0717","1.115","0.002","false","37.0","121932.445",
"Plate_4.eds","","A7","Unknown","AA_0717","1.114","0.0","false","38.0","121757.42",
"Plate_4.eds","","A7","Unknown","AA_0717","1.11","-0.005","false","39.0","122396.96",
"Plate_4.eds","","A7","Unknown","AA_0717","1.117","0.002","false","40.0","122379.16",
"Plate_4.eds","","A8","Unknown","AA_0717","1.115","-0.014","false","1.0","123342.586",
"Plate_4.eds","","A8","Unknown","AA_0717","1.114","-0.015","false","2.0","123514.44",
"Plate_4.eds","","A8","Unknown","AA_0717","1.122","-0.007","false","3.0","123939.24",
"Plate_4.eds","","A8","Unknown","AA_0717","1.121","-0.008","false","4.0","124426.805",
"Plate_4.eds","","A8","Unknown","AA_0717","1.126","-0.003","false","5.0","124536.52",
"Plate_4.eds","","A8","Unknown","AA_0717","1.131","0.002","false","6.0","124557.59",
"Plate_4.eds","","A8","Unknown","AA_0717","1.13","0.001","false","7.0","124391.44",
