# Experiment File Name : Plate7.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-06-18 10:59:25 AM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate7.eds","","A1","Unknown","AA_0077","0.3","-0.002","false","28.0","169240.55",
"Plate7.eds","","A1","Unknown","AA_0077","0.304","0.002","false","29.0","169035.75",
"Plate7.eds","","A1","Unknown","AA_0077","0.307","0.005","false","30.0","168857.7",
"Plate7.eds","","A1","Unknown","AA_0077","0.307","0.005","false","31.0","168692.19",
"Plate7.eds","","A1","Unknown","AA_0077","0.309","0.007","false","32.0","168640.19",
"Plate7.eds","","A1","Unknown","AA_0077","0.306","0.004","false","33.0","168760.75",
"Plate7.eds","","A1","Unknown","AA_0077","0.295","-0.007","false","34.0","168721.34",
"Plate7.eds","","A1","Unknown","AA_0077","0.295","-0.007","false","35.0","168650.83",
"Plate7.eds","","A1","Unknown","AA_0077","0.304","0.002","false","36.0","168621.56",
"Plate7.eds","","A1","Unknown","AA_0077","0.304","0.002","false","37.0","168690.16",
"Plate7.eds","","A1","Unknown","AA_0077","0.295","-0.007","false","38.0","168378.48",
"Plate7.eds","","A1","Unknown","AA_0077","0.296","-0.006","false","39.0","168128.78",
"Plate7.eds","","A1","Unknown","AA_0077","0.306","0.004","false","40.0","168083.31",
"Plate7.eds","","A2","Unknown","AA_0077","0.244","-0.003","false","1.0","174037.47",
"Plate7.eds","","A2","Unknown","AA_0077","0.243","-0.003","false","2.0","174134.02",
"Plate7.eds","","A2","Unknown","AA_0077","0.243","-0.004","false","3.0","174498.34",
"Plate7.eds","","A2","Unknown","AA_0077","0.246","-0.001","false","4.0","174427.28",
"Plate7.eds","","A2","Unknown","AA_0077","0.243","-0.003","false","5.0","174380.53",
"Plate7.eds","","A2","Unknown","AA_0077","0.242","-0.004","false","6.0","174288.14",
"Plate7.eds","","A2","Unknown","AA_0077","0.245","0.0","false","7.0","174424.92",
"Plate7.eds","","A2","Unknown","AA_0077","0.246","0.0","false","8.0","174064.12",
"Plate7.eds","","A2","Unknown","AA_0077","0.246","0.001","false","9.0","173831.11",
"Plate7.eds","","A2","Unknown","AA_0077","0.243","-0.002","false","10.0","173745.58",
"Plate7.eds","","A2","Unknown","AA_0077","0.243","-0.002","false","11.0","173156.06",
"Plate7.eds","","A2","Unknown","AA_0077","0.247","0.002","false","12.0","172970.05",
"Plate7.eds","","A2","Unknown","AA_0077","0.248","0.003","false","13.0","173287.48",
"Plate7.eds","","A2","Unknown","AA_0077","0.248","0.003","false","14.0","173261.89",
"Plate7.eds","","A2","Unknown","AA_0077","0.25","0.005","false","15.0","173294.95",
"Plate7.eds","","A2","Unknown","AA_0077","0.248","0.003","false","16.0","173203.02",
"Plate7.eds","","A2","Unknown","AA_0077","0.246","0.002","false","17.0","173181.69",
"Plate7.eds","","A2","Unknown","AA_0077","0.244","0.0","false","18.0","172776.67",
"Plate7.eds","","A2","Unknown","AA_0077","0.244","0.0","false","19.0","172627.3",
"Plate7.eds","","A2","Unknown","AA_0077","0.247","0.002","false","20.0","172884.38",
"Plate7.eds","","A2","Unknown","AA_0077","0.245","0.001","false","21.0","172835.05",
"Plate7.eds","","A2","Unknown","AA_0077","0.244","0.0","false","22.0","172843.62",
"Plate7.eds","","A2","Unknown","AA_0077","0.248","0.004","false","23.0","172818.61",
"Plate7.eds","","A2","Unknown","AA_0077","0.248","0.004","false","24.0","172514.77",
"Plate7.eds","","A2","Unknown","AA_0077","0.244","0.001","false","25.0","172323.0",
"Plate7.eds","","A2","Unknown","AA_0077","0.238","-0.006","false","26.0","172293.95",
"Plate7.eds","","A2","Unknown","AA_0077","0.237","-0.006","false","27.0","172219.03",
"Plate7.eds","","A2","Unknown","AA_0077","0.243","0.0","false","28.0","171972.03",
"Plate7.eds","","A2","Unknown","AA_0077","0.245","0.002","false","29.0","171810.7",
"Plate7.eds","","A2","Unknown","AA_0077","0.243","0.0","false","30.0","171765.03",
"Plate7.eds","","A2","Unknown","AA_0077","0.243","0.0","false","31.0","171702.06",
"Plate7.eds","","A2","Unknown","AA_0077","0.246","0.004","false","32.0","171701.88",
"Plate7.eds","","A2","Unknown","AA_0077","0.242","-0.001","false","33.0","171577.73",
"Plate7.eds","","A2","Unknown","AA_0077","0.238","-0.005","false","34.0","171439.64",
"Plate7.eds","","A2","Unknown","AA_0077","0.237","-0.005","false","35.0","171233.22",
"Plate7.eds","","A2","Unknown","AA_0077","0.24","-0.002","false","36.0","170707.1",
"Plate7.eds","","A2","Unknown","AA_0077","0.245","0.003","false","37.0","170539.47",
"Plate7.eds","","A2","Unknown","AA_0077","0.242","0.0","false","38.0","170488.17",
"Plate7.eds","","A2","Unknown","AA_0077","0.242","0.0","false","39.0","170222.36",
"Plate7.eds","","A2","Unknown","AA_0077","0.247","0.005","false","40.0","170152.28",
"Plate7.eds","","A3","Unknown","AA_0077","0.196","0.001","false","1.0","97602.5",
"Plate7.eds","","A3","Unknown","AA_0077","0.192","-0.003","false","2.0","97831.88",
"Plate7.eds","","A3","Unknown","AA_0077","0.19","-0.005","false","3.0","97807.18",
"Plate7.eds","","A3","Unknown","AA_0077","0.193","-0.002","false","4.0","97752.44",
"Plate7.eds","","A3","Unknown","AA_0077","0.193","-0.002","false","5.0","97711.49",
"Plate7.eds","","A3","Unknown","AA_0077","0.191","-0.004","false","6.0","97414.23",
"Plate7.eds","","A3","Unknown","AA_0077","0.192","-0.003","false","7.0","96627.88",
"Plate7.eds","","A3","Unknown","AA_0077","0.198","0.003","false","8.0","96379.29",
"Plate7.eds","","A3","Unknown","AA_0077","0.198","0.003","false","9.0","96597.266",
"Plate7.eds","","A3","Unknown","AA_0077","0.2","0.005","false","10.0","96461.99",
"Plate7.eds","","A3","Unknown","AA_0077","0.198","0.003","false","11.0","96150.13",
"Plate7.eds","","A3","Unknown","AA_0077","0.188","-0.008","false","12.0","95922.914",
"Plate7.eds","","A3","Unknown","AA_0077","0.187","-0.009","false","13.0","95719.445",
"Plate7.eds","","A3","Unknown","AA_0077","0.194","-0.001","false","14.0","95600.45",
"Plate7.eds","","A3","Unknown","AA_0077","0.203","0.007","false","15.0","95711.64",
"Plate7.eds","","A3","Unknown","AA_0077","0.204","0.008","false","16.0","95621.09",
"Plate7.eds","","A3","Unknown","AA_0077","0.203","0.008","false","17.0","95215.76",
"Plate7.eds","","A3","Unknown","AA_0077","0.2","0.004","false","18.0","95069.26",
"Plate7.eds","","A3","Unknown","AA_0077","0.195","-0.001","false","19.0","95218.07",
"Plate7.eds","","A3","Unknown","AA_0077","0.195","-0.001","false","20.0","95082.58",
"Plate7.eds","","A3","Unknown","AA_0077","0.203","0.007","false","21.0","94696.35",
"Plate7.eds","","A3","Unknown","AA_0077","0.202","0.006","false","22.0","94530.63",
"Plate7.eds","","A3","Unknown","AA_0077","0.196","-0.001","false","23.0","94401.93",
"Plate7.eds","","A3","Unknown","AA_0077","0.194","-0.002","false","24.0","93893.81",
"Plate7.eds","","A3","Unknown","AA_0077","0.191","-0.005","false","25.0","93814.984",
"Plate7.eds","","A3","Unknown","AA_0077","0.193","-0.003","false","26.0","94109.375",
"Plate7.eds","","A3","Unknown","AA_0077","0.203","0.007","false","27.0","93997.29",
"Plate7.eds","","A3","Unknown","AA_0077","0.194","-0.002","false","28.0","93971.6",
"Plate7.eds","","A3","Unknown","AA_0077","0.191","-0.005","false","29.0","94212.89",
"Plate7.eds","","A3","Unknown","AA_0077","0.196","0.0","false","30.0","94091.17",
"Plate7.eds","","A3","Unknown","AA_0077","0.197","0.0","false","31.0","93975.39",
"Plate7.eds","","A3","Unknown","AA_0077","0.197","0.001","false","32.0","93901.51",
"Plate7.eds","","A3","Unknown","AA_0077","0.198","0.001","false","33.0","93855.234",
"Plate7.eds","","A3","Unknown","AA_0077","0.197","0.0","false","34.0","93898.16",
"Plate7.eds","","A3","Unknown","AA_0077","0.197","0.0","false","35.0","93821.68",
"Plate7.eds","","A3","Unknown","AA_0077","0.197","0.0","false","36.0","93549.18",
"Plate7.eds","","A3","Unknown","AA_0077","0.196","-0.001","false","37.0","93580.18",
"Plate7.eds","","A3","Unknown","AA_0077","0.194","-0.003","false","38.0","93944.3",
"Plate7.eds","","A3","Unknown","AA_0077","0.194","-0.003","false","39.0","93883.11",
"Plate7.eds","","A3","Unknown","AA_0077","0.198","0.0","false","40.0","93798.13",
"Plate7.eds","","A4","Unknown","AA_0793","1.146","-0.011","false","1.0","125219.95",
"Plate7.eds","","A4","Unknown","AA_0793","1.15","-0.009","false","2.0","125413.85",
"Plate7.eds","","A4","Unknown","AA_0793","1.153","-0.007","false","3.0","125496.13",
"Plate7.eds","","A4","Unknown","AA_0793","1.155","-0.006","false","4.0","125484.44",
"Plate7.eds","","A4","Unknown","AA_0793","1.156","-0.006","false","5.0","125912.625",
"Plate7.eds","","A4","Unknown","AA_0793","1.163","0.001","false","6.0","125872.9",
"Plate7.eds","","A4","Unknown","AA_0793","1.17","0.006","false","7.0","125706.69",
"Plate7.eds","","A4","Unknown","AA_0793","1.173","0.009","false","8.0","125506.664",
"Plate7.eds","","A4","Unknown","AA_0793","1.171","0.006","false","9.0","125412.18",
"Plate7.eds","","A4","Unknown","AA_0793","1.166","0.0","false","10.0","125531.63",
"Plate7.eds","","A4","Unknown","AA_0793","1.169","0.001","false","11.0","125065.266",
"Plate7.eds","","A4","Unknown","AA_0793","1.172","0.004","false","12.0","124831.484",
"Plate7.eds","","A4","Unknown","AA_0793","1.171","0.002","false","13.0","124913.9",
"Plate7.eds","","A4","Unknown","AA_0793","1.171","0.0","false","14.0","125085.4",
"Plate7.eds","","A4","Unknown","AA_0793","1.176","0.004","false","15.0","124941.58",
"Plate7.eds","","A4","Unknown","AA_0793","1.178","0.005","false","16.0","124641.81",
"Plate7.eds","","A4","Unknown","AA_0793","1.171","-0.003","false","17.0","124475.47",
"Plate7.eds","","A4","Unknown","AA_0793","1.168","-0.006","false","18.0","124473.72",
"Plate7.eds","","A4","Unknown","AA_0793","1.172","-0.004","false","19.0","124459.336",
"Plate7.eds","","A4","Unknown","AA_0793","1.175","-0.002","false","20.0","124489.83",
"Plate7.eds","","A4","Unknown","AA_0793","1.174","-0.004","false","21.0","124519.805",
"Plate7.eds","","A4","Unknown","AA_0793","1.172","-0.007","false","22.0","124415.17",
"Plate7.eds","","A4","Unknown","AA_0793","1.173","-0.007","false","23.0","124263.29",
"Plate7.eds","","A4","Unknown","AA_0793","1.182","0.001","false","24.0","123791.734",
"Plate7.eds","","A4","Unknown","AA_0793","1.186","0.004","false","25.0","123571.62",
"Plate7.eds","","A4","Unknown","AA_0793","1.191","0.008","false","26.0","123529.47",
"Plate7.eds","","A4","Unknown","AA_0793","1.197","0.013","false","27.0","123694.91",
"Plate7.eds","","A4","Unknown","AA_0793","1.21","0.025","false","28.0","123509.56",
"Plate7.eds","","A4","Unknown","AA_0793","1.237","0.051","false","29.0","123348.66",
"Plate7.eds","","A4","Unknown","AA_0793","1.303","0.116","false","30.0","123194.95",
"Plate7.eds","","A4","Unknown","AA_0793","1.394","0.206","false","31.0","123171.63",
"Plate7.eds","","A4","Unknown","AA_0793","1.551","0.362","false","32.0","123397.664",
"Plate7.eds","","A4","Unknown","AA_0793","1.781","0.591","false","33.0","123321.266",
"Plate7.eds","","A4","Unknown","AA_0793","2.072","0.881","false","34.0","123230.71",
"Plate7.eds","","A4","Unknown","AA_0793","2.411","1.219","false","35.0","123135.1",
"Plate7.eds","","A4","Unknown","AA_0793","2.777","1.584","false","36.0","122686.23",
"Plate7.eds","","A4","Unknown","AA_0793","3.131","1.937","false","37.0","122664.3",
"Plate7.eds","","A4","Unknown","AA_0793","3.462","2.267","false","38.0","123017.945",
"Plate7.eds","","A4","Unknown","AA_0793","3.785","2.589","false","39.0","123000.414",
"Plate7.eds","","A4","Unknown","AA_0793","4.039","2.842","false","40.0","122925.016",
"Plate7.eds","","A5","Unknown","AA_0793","1.024","-0.028","false","1.0","129730.93",
"Plate7.eds","","A5","Unknown","AA_0793","1.025","-0.028","false","2.0","130146.31",
"Plate7.eds","","A5","Unknown","AA_0793","1.037","-0.016","false","3.0","130784.77",
"Plate7.eds","","A5","Unknown","AA_0793","1.049","-0.006","false","4.0","130944.73",
"Plate7.eds","","A5","Unknown","AA_0793","1.053","-0.003","false","5.0","130950.89",
"Plate7.eds","","A5","Unknown","AA_0793","1.062","0.005","false","6.0","130906.09",
"Plate7.eds","","A5","Unknown","AA_0793","1.063","0.005","false","7.0","131276.8",
"Plate7.eds","","A5","Unknown","AA_0793","1.06","0.001","false","8.0","131291.08",
"Plate7.eds","","A5","Unknown","AA_0793","1.061","0.001","false","9.0","130883.8",
"Plate7.eds","","A5","Unknown","AA_0793","1.065","0.003","false","10.0","130676.81",
"Plate7.eds","","A5","Unknown","AA_0793","1.069","0.006","false","11.0","130744.266",
"Plate7.eds","","A5","Unknown","AA_0793","1.071","0.007","false","12.0","130603.59",
"Plate7.eds","","A5","Unknown","AA_0793","1.068","0.003","false","13.0","130346.66",
"Plate7.eds","","A5","Unknown","AA_0793","1.069","0.003","false","14.0","129823.86",
"Plate7.eds","","A5","Unknown","AA_0793","1.07","0.003","false","15.0","129633.41",
"Plate7.eds","","A5","Unknown","AA_0793","1.071","0.003","false","16.0","129795.26",
"Plate7.eds","","A5","Unknown","AA_0793","1.075","0.006","false","17.0","129816.23",
"Plate7.eds","","A5","Unknown","AA_0793","1.073","0.003","false","18.0","129722.016",
"Plate7.eds","","A5","Unknown","AA_0793","1.07","-0.002","false","19.0","129710.07",
"Plate7.eds","","A5","Unknown","AA_0793","1.066","-0.006","false","20.0","129559.21",
"Plate7.eds","","A5","Unknown","AA_0793","1.066","-0.007","false","21.0","129401.53",
"Plate7.eds","","A5","Unknown","AA_0793","1.071","-0.004","false","22.0","129314.01",
"Plate7.eds","","A5","Unknown","AA_0793","1.069","-0.007","false","23.0","129123.78",
"Plate7.eds","","A5","Unknown","AA_0793","1.071","-0.006","false","24.0","128805.54",
"Plate7.eds","","A5","Unknown","AA_0793","1.081","0.003","false","25.0","128672.516",
"Plate7.eds","","A5","Unknown","AA_0793","1.082","0.003","false","26.0","128733.695",
"Plate7.eds","","A5","Unknown","AA_0793","1.089","0.009","false","27.0","128658.195",
"Plate7.eds","","A5","Unknown","AA_0793","1.106","0.025","false","28.0","128452.805",
"Plate7.eds","","A5","Unknown","AA_0793","1.142","0.06","false","29.0","128273.055",
"Plate7.eds","","A5","Unknown","AA_0793","1.207","0.123","false","30.0","128180.36",
"Plate7.eds","","A5","Unknown","AA_0793","1.309","0.224","false","31.0","128179.25",
"Plate7.eds","","A5","Unknown","AA_0793","1.487","0.401","false","32.0","128102.14",
"Plate7.eds","","A5","Unknown","AA_0793","1.732","0.645","false","33.0","128052.6",
"Plate7.eds","","A5","Unknown","AA_0793","2.027","0.939","false","34.0","128158.58",
"Plate7.eds","","A5","Unknown","AA_0793","2.372","1.283","false","35.0","128131.88",
"Plate7.eds","","A5","Unknown","AA_0793","2.752","1.661","false","36.0","127910.47",
"Plate7.eds","","A5","Unknown","AA_0793","3.112","2.021","false","37.0","127778.92",
"Plate7.eds","","A5","Unknown","AA_0793","3.455","2.363","false","38.0","127678.164",
"Plate7.eds","","A5","Unknown","AA_0793","3.761","2.668","false","39.0","127502.23",
"Plate7.eds","","A5","Unknown","AA_0793","4.014","2.919","false","40.0","127458.734",
"Plate7.eds","","A6","Unknown","AA_0793","0.976","-0.031","false","1.0","120006.586",
"Plate7.eds","","A6","Unknown","AA_0793","0.982","-0.025","false","2.0","120283.85",
"Plate7.eds","","A6","Unknown","AA_0793","0.988","-0.02","false","3.0","120180.74",
"Plate7.eds","","A6","Unknown","AA_0793","0.998","-0.012","false","4.0","119610.336",
"Plate7.eds","","A6","Unknown","AA_0793","1.003","-0.007","false","5.0","119727.23",
"Plate7.eds","","A6","Unknown","AA_0793","1.016","0.004","false","6.0","121898.87",
"Plate7.eds","","A6","Unknown","AA_0793","1.021","0.008","false","7.0","124453.43",
"Plate7.eds","","A6","Unknown","AA_0793","1.02","0.007","false","8.0","124894.266",
"Plate7.eds","","A6","Unknown","AA_0793","1.022","0.008","false","9.0","124657.375",
"Plate7.eds","","A6","Unknown","AA_0793","1.02","0.005","false","10.0","124734.64",
"Plate7.eds","","A6","Unknown","AA_0793","1.019","0.002","false","11.0","124734.055",
"Plate7.eds","","A6","Unknown","AA_0793","1.028","0.01","false","12.0","124354.8",
"Plate7.eds","","A6","Unknown","AA_0793","1.029","0.01","false","13.0","124013.49",
"Plate7.eds","","A6","Unknown","AA_0793","1.025","0.005","false","14.0","123928.72",
"Plate7.eds","","A6","Unknown","AA_0793","1.023","0.001","false","15.0","123896.555",
"Plate7.eds","","A6","Unknown","AA_0793","1.025","0.003","false","16.0","123737.01",
"Plate7.eds","","A6","Unknown","AA_0793","1.027","0.004","false","17.0","123517.53",
"Plate7.eds","","A6","Unknown","AA_0793","1.024","0.0","false","18.0","123535.336",
"Plate7.eds","","A6","Unknown","AA_0793","1.022","-0.003","false","19.0","123440.01",
"Plate7.eds","","A6","Unknown","AA_0793","1.022","-0.005","false","20.0","123236.15",
"Plate7.eds","","A6","Unknown","AA_0793","1.023","-0.005","false","21.0","122932.14",
"Plate7.eds","","A6","Unknown","AA_0793","1.027","-0.002","false","22.0","122678.09",
"Plate7.eds","","A6","Unknown","AA_0793","1.025","-0.005","false","23.0","122296.06",
"Plate7.eds","","A6","Unknown","AA_0793","1.027","-0.004","false","24.0","121713.53",
"Plate7.eds","","A6","Unknown","AA_0793","1.03","-0.002","false","25.0","121235.984",
"Plate7.eds","","A6","Unknown","AA_0793","1.038","0.005","false","26.0","120326.766",
"Plate7.eds","","A6","Unknown","AA_0793","1.063","0.029","false","27.0","118809.11",
"Plate7.eds","","A6","Unknown","AA_0793","1.101","0.066","false","28.0","117309.31",
"Plate7.eds","","A6","Unknown","AA_0793","1.132","0.095","false","29.0","116814.086",
"Plate7.eds","","A6","Unknown","AA_0793","1.191","0.154","false","30.0","116443.1",
"Plate7.eds","","A6","Unknown","AA_0793","1.295","0.257","false","31.0","116219.22",
"Plate7.eds","","A6","Unknown","AA_0793","1.47","0.43","false","32.0","115984.086",
"Plate7.eds","","A6","Unknown","AA_0793","1.727","0.687","false","33.0","115869.37",
"Plate7.eds","","A6","Unknown","AA_0793","2.046","1.004","false","34.0","115885.72",
"Plate7.eds","","A6","Unknown","AA_0793","2.397","1.354","false","35.0","115792.31",
"Plate7.eds","","A6","Unknown","AA_0793","2.77","1.726","false","36.0","115566.336",
"Plate7.eds","","A6","Unknown","AA_0793","3.157","2.112","false","37.0","115025.766",
"Plate7.eds","","A6","Unknown","AA_0793","3.5","2.454","false","38.0","114946.88",
"Plate7.eds","","A6","Unknown","AA_0793","3.81","2.763","false","39.0","115186.914",
"Plate7.eds","","A6","Unknown","AA_0793","4.057","3.009","false","40.0","115353.734",
"Plate7.eds","","A7","Unknown","AA_0048","0.53","-0.012","false","1.0","130001.56",
"Plate7.eds","","A7","Unknown","AA_0048","0.534","-0.009","false","2.0","129929.734",
"Plate7.eds","","A7","Unknown","AA_0048","0.537","-0.007","false","3.0","129787.6",
"Plate7.eds","","A7","Unknown","AA_0048","0.54","-0.005","false","4.0","129966.68",
"Plate7.eds","","A7","Unknown","AA_0048","0.543","-0.003","false","5.0","130021.69",
"Plate7.eds","","A7","Unknown","AA_0048","0.545","-0.002","false","6.0","129760.17",
"Plate7.eds","","A7","Unknown","AA_0048","0.547","0.0","false","7.0","129378.54",
"Plate7.eds","","A7","Unknown","AA_0048","0.553","0.005","false","8.0","129219.34",
"Plate7.eds","","A7","Unknown","AA_0048","0.55","0.001","false","9.0","129414.88",
"Plate7.eds","","A7","Unknown","AA_0048","0.548","-0.001","false","10.0","129263.05",
"Plate7.eds","","A7","Unknown","AA_0048","0.548","-0.002","false","11.0","128884.305",
"Plate7.eds","","A7","Unknown","AA_0048","0.549","-0.002","false","12.0","128702.1",
"Plate7.eds","","A7","Unknown","AA_0048","0.552","0.0","false","13.0","128775.03",
"Plate7.eds","","A7","Unknown","AA_0048","0.554","0.001","false","14.0","128639.73",
"Plate7.eds","","A7","Unknown","AA_0048","0.56","0.006","false","15.0","128453.44",
"Plate7.eds","","A7","Unknown","AA_0048","0.561","0.007","false","16.0","128282.54",
"Plate7.eds","","A7","Unknown","AA_0048","0.563","0.008","false","17.0","128178.34",
"Plate7.eds","","A7","Unknown","AA_0048","0.561","0.005","false","18.0","128007.13",
"Plate7.eds","","A7","Unknown","AA_0048","0.56","0.003","false","19.0","127800.34",
"Plate7.eds","","A7","Unknown","AA_0048","0.561","0.003","false","20.0","127697.25",
"Plate7.eds","","A7","Unknown","AA_0048","0.563","0.005","false","21.0","127827.62",
"Plate7.eds","","A7","Unknown","AA_0048","0.562","0.003","false","22.0","127734.09",
"Plate7.eds","","A7","Unknown","AA_0048","0.556","-0.004","false","23.0","127610.05",
"Plate7.eds","","A7","Unknown","AA_0048","0.554","-0.006","false","24.0","127472.57",
"Plate7.eds","","A7","Unknown","AA_0048","0.561","0.0","false","25.0","126982.68",
"Plate7.eds","","A7","Unknown","AA_0048","0.566","0.004","false","26.0","126872.09",
"Plate7.eds","","A7","Unknown","AA_0048","0.563","0.0","false","27.0","127141.914",
"Plate7.eds","","A7","Unknown","AA_0048","0.559","-0.005","false","28.0","126913.97",
"Plate7.eds","","A7","Unknown","AA_0048","0.559","-0.005","false","29.0","126560.56",
"Plate7.eds","","A7","Unknown","AA_0048","0.562","-0.003","false","30.0","126485.56",
"Plate7.eds","","A7","Unknown","AA_0048","0.563","-0.003","false","31.0","126681.445",
"Plate7.eds","","A7","Unknown","AA_0048","0.568","0.002","false","32.0","126596.055",
"Plate7.eds","","A7","Unknown","AA_0048","0.57","0.003","false","33.0","126279.94",
"Plate7.eds","","A7","Unknown","AA_0048","0.567","-0.001","false","34.0","126095.55",
"Plate7.eds","","A7","Unknown","AA_0048","0.566","-0.003","false","35.0","126008.23",
"Plate7.eds","","A7","Unknown","AA_0048","0.57","0.0","false","36.0","125895.92",
"Plate7.eds","","A7","Unknown","AA_0048","0.574","0.003","false","37.0","125861.555",
"Plate7.eds","","A7","Unknown","AA_0048","0.571","-0.001","false","38.0","125855.48",
"Plate7.eds","","A7","Unknown","AA_0048","0.57","-0.002","false","39.0","125865.3",
"Plate7.eds","","A7","Unknown","AA_0048","0.575","0.002","false","40.0","125919.82",
"Plate7.eds","","A8","Unknown","AA_0048","0.54","-0.001","false","1.0","140078.75",
"Plate7.eds","","A8","Unknown","AA_0048","0.543","0.001","false","2.0","140219.36",
"Plate7.eds","","A8","Unknown","AA_0048","0.544","0.001","false","3.0","140261.14",
"Plate7.eds","","A8","Unknown","AA_0048","0.546","0.003","false","4.0","140101.73",
"Plate7.eds","","A8","Unknown","AA_0048","0.549","0.005","false","5.0","140092.92",
"Plate7.eds","","A8","Unknown","AA_0048","0.551","0.005","false","6.0","140080.58",
"Plate7.eds","","A8","Unknown","AA_0048","0.551","0.005","false","7.0","139471.72",
"Plate7.eds","","A8","Unknown","AA_0048","0.551","0.004","false","8.0","139146.9",
"Plate7.eds","","A8","Unknown","AA_0048","0.55","0.002","false","9.0","139092.7",
"Plate7.eds","","A8","Unknown","AA_0048","0.55","0.001","false","10.0","139270.44",
"Plate7.eds","","A8","Unknown","AA_0048","0.551","0.001","false","11.0","138594.14",
"Plate7.eds","","A8","Unknown","AA_0048","0.55","0.0","false","12.0","137786.05",
"Plate7.eds","","A8","Unknown","AA_0048","0.551","0.0","false","13.0","137511.75",
"Plate7.eds","","A8","Unknown","AA_0048","0.556","0.004","false","14.0","137400.73",
"Plate7.eds","","A8","Unknown","AA_0048","0.559","0.006","false","15.0","137122.19",
"Plate7.eds","","A8","Unknown","AA_0048","0.56","0.006","false","16.0","136406.38",
"Plate7.eds","","A8","Unknown","AA_0048","0.558","0.003","false","17.0","136229.75",
"Plate7.eds","","A8","Unknown","AA_0048","0.55","-0.005","false","18.0","136445.25",
"Plate7.eds","","A8","Unknown","AA_0048","0.542","-0.014","false","19.0","136959.45",
"Plate7.eds","","A8","Unknown","AA_0048","0.541","-0.016","false","20.0","137097.31",
"Plate7.eds","","A8","Unknown","AA_0048","0.547","-0.011","false","21.0","136977.77",
"Plate7.eds","","A8","Unknown","AA_0048","0.552","-0.007","false","22.0","136952.12",
"Plate7.eds","","A8","Unknown","AA_0048","0.552","-0.007","false","23.0","137337.02",
"Plate7.eds","","A8","Unknown","AA_0048","0.558","-0.003","false","24.0","137685.83",
"Plate7.eds","","A8","Unknown","AA_0048","0.561","0.0","false","25.0","137441.72",
"Plate7.eds","","A8","Unknown","AA_0048","0.565","0.003","false","26.0","137314.17",
"Plate7.eds","","A8","Unknown","AA_0048","0.561","-0.002","false","27.0","137440.3",
"Plate7.eds","","A8","Unknown","AA_0048","0.558","-0.006","false","28.0","137438.44",
"Plate7.eds","","A8","Unknown","AA_0048","0.558","-0.007","false","29.0","137588.97",
