# File Name: Plate 3 NQ.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-10 11:25:49 AM UTC
# Run End Date/Time: 2021-03-10 12:27:38 PM UTC
# Run Duration: 61 minutes 49 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-14 09:34:19 AM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-14 09:34:53 AM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"40","D4","1","218065.2","24156.2","80385.99"
"41","D5","1","230614.89","26006.053","86576.28"
"42","D6","1","167207.22","18450.225","64440.613"
"43","D7","1","183502.3","29694.412","124166.945"
"44","D8","1","166689.3","26302.48","112745.71"
"45","D9","1","155932.27","24874.18","104257.7"
"46","D10","1","120316.41","25941.53","121290.95"
"47","D11","1","99662.24","22252.676","106444.25"
"48","D12","1","96208.875","22432.389","103814.22"
"49","E1","1","258060.34","28883.604","73883.43"
"50","E2","1","236546.5","25841.12","69329.82"
"51","E3","1","170230.14","17844.025","52965.504"
"52","E4","1","117536.516","29073.88","147009.03"
"53","E5","1","119292.63","29238.346","153543.78"
"54","E6","1","109863.85","27654.104","142675.02"
"55","E7","1","155685.8","27699.896","125604.71"
"56","E8","1","129268.555","22831.977","102918.66"
"57","E9","1","138781.42","24702.943","109739.8"
"58","E10","1","92453.21","26597.975","137692.55"
"59","E11","1","86234.19","24927.557","132823.61"
"60","E12","1","77974.25","23709.229","123322.234"
"61","F1","1","237676.69","29728.977","78909.13"
"62","F2","1","227513.45","26648.957","77898.17"
"63","F3","1","257990.67","27956.291","71875.55"
"64","F4","1","185147.14","23425.068","83549.92"
"65","F5","1","1474.8754","153.36745","421.36047"
"66","F6","1","5507.761","347.1863","1333.4231"
"67","F7","1","168352.14","29692.941","132470.16"
"68","F8","1","115572.9","20693.422","94713.73"
"69","F9","1","128689.13","23244.805","105332.945"
"70","F10","1","91088.34","23602.975","118039.69"
"71","F11","1","93994.33","26149.934","136847.52"
"72","F12","1","92658.83","27178.03","141277.48"
"73","G1","1","52215.2","31407.516","221472.72"
"74","G2","1","63546.504","32423.414","205927.83"
"75","G3","1","50178.316","29617.666","193503.08"
"76","G4","1","190811.86","26873.074","97480.64"
"77","G5","1","3760.127","-320.3314","1026.0524"
"78","G6","1","1759.1705","-413.62283","1314.3417"
"79","G7","1","155300.28","28156.85","127365.35"
"80","G8","1","155460.39","28585.818","127165.914"
"81","G9","1","118768.88","21747.49","100013.96"
"82","G10","1","177308.72","26905.156","100923.586"
"83","G11","1","193749.97","31032.855","115426.984"
"84","G12","1","195108.97","31306.148","120591.08"
"85","H1","1","51995.16","34288.254","237911.44"
"86","H2","1","35365.76","31314.787","216437.73"
"87","H3","1","46734.848","31718.012","208340.69"
"88","H4","1","201994.55","27684.986","95017.88"
"89","H5","1","-1280.0825","18.035336","444.3965"
"90","H6","1","-3105.0303","-1067.7413","-168.3815"
"91","H7","1","186704.97","30588.44","126854.32"
"92","H8","1","186025.97","30761.934","128206.4"
"93","H9","1","135649.6","22354.604","95297.47"
"94","H10","1","179554.86","27695.973","106992.92"
"95","H11","1","194059.19","31624.74","113603.6"
"96","H12","1","198395.72","31540.67","116510.75"
"1","A1","2","116939.26","27134.969","136010.64"
"2","A2","2","115947.125","28647.05","152878.75"
"3","A3","2","110337.34","27485.402","141444.33"
"4","A4","2","142250.3","26220.475","111270.38"
"5","A5","2","127216.36","24879.613","114017.17"
"6","A6","2","124322.66","24063.988","115869.13"
"7","A7","2","214240.9","29504.174","112308.07"
"8","A8","2","229753.11","33034.45","119445.48"
"9","A9","2","208455.0","29955.957","108607.45"
"10","A10","2","35660.996","19077.637","120064.49"
"11","A11","2","46827.492","22707.295","147007.45"
"12","A12","2","48615.688","24546.725","162874.05"
"13","B1","2","230334.52","30742.81","87497.8"
"14","B2","2","262700.72","31574.928","85737.92"
"15","B3","2","278106.38","31845.715","83006.055"
"16","B4","2","198702.53","24329.58","81945.86"
"17","B5","2","203783.22","23921.453","84973.95"
"18","B6","2","192623.06","23610.35","81981.56"
"19","B7","2","189363.03","28954.479","115553.555"
"20","B8","2","170942.98","25525.744","106563.07"
"21","B9","2","190798.53","28640.504","115885.63"
"22","B10","2","85651.12","24610.314","124935.305"
"23","B11","2","69149.87","20961.223","118749.18"
"24","B12","2","57812.523","22756.955","134411.8"
"25","C1","2","184785.89","28621.205","105554.06"
"26","C2","2","192199.17","28127.846","103772.7"
"27","C3","2","210262.47","30163.523","106788.42"
"28","C4","2","194246.67","25628.16","94253.04"
"29","C5","2","177341.1","23085.885","88400.79"
"30","C6","2","196251.56","25603.855","100081.23"
"31","C7","2","211103.94","30450.17","120659.8"
"32","C8","2","166046.69","25248.547","105219.836"
"33","C9","2","171918.34","27215.902","107627.82"
"34","C10","2","51864.17","25528.084","155173.77"
"35","C11","2","35983.902","17614.465","112235.58"
"36","C12","2","36915.344","18526.22","120376.016"
"37","D1","2","242054.33","27871.4","71522.945"
"38","D2","2","232033.89","25699.723","70836.516"
"39","D3","2","233287.2","23835.797","70137.9"
"40","D4","2","232883.92","25639.176","84628.23"
"41","D5","2","230150.55","25760.89","86031.586"
"42","D6","2","167000.67","18494.35","64203.082"
"43","D7","2","184186.08","29644.654","125204.64"
"44","D8","2","178124.19","27644.688","119394.76"
"45","D9","2","158124.05","24606.338","104827.33"
"46","D10","2","120383.766","25704.389","122398.31"
"47","D11","2","101184.07","22659.246","107276.59"
"48","D12","2","97802.695","22757.947","104864.89"
"49","E1","2","261234.64","29150.455","74433.51"
"50","E2","2","239575.9","26550.842","69693.35"
"51","E3","2","171859.03","18259.986","53015.508"
"52","E4","2","118099.016","29343.092","146479.11"
"53","E5","2","118976.945","29449.66","154476.45"
"54","E6","2","110710.625","27471.479","143336.78"
"55","E7","2","157178.2","28066.143","126370.47"
"56","E8","2","131666.64","23000.064","103402.66"
"57","E9","2","138040.1","24807.943","110166.68"
"58","E10","2","94484.17","26188.09","137945.84"
"59","E11","2","87032.96","25589.143","134313.08"
"60","E12","2","78279.2","23382.988","123839.99"
"61","F1","2","240628.06","29567.5","79505.086"
"62","F2","2","230509.66","26996.148","78616.12"
"63","F3","2","261115.25","28491.953","72956.9"
"64","F4","2","188673.92","23090.672","84165.37"
"65","F5","2","430.6569","-497.51294","750.6576"
"66","F6","2","6100.5435","366.53394","1093.2051"
"67","F7","2","171974.12","30274.451","133588.84"
"68","F8","2","115408.63","20516.629","94879.336"
"69","F9","2","129438.33","22909.059","105262.94"
"70","F10","2","93545.94","23467.35","118580.34"
"71","F11","2","95099.336","26253.873","137715.06"
"72","F12","2","93903.87","26997.043","141363.33"
"73","G1","2","53232.652","32965.008","222794.47"
"74","G2","2","65792.945","33298.816","207115.14"
"75","G3","2","51026.7","30419.309","194321.16"
"76","G4","2","194125.55","27238.25","98469.32"
"77","G5","2","3714.3938","137.64636","1092.9985"
"78","G6","2","2927.007","-22.723888","1396.4354"
"79","G7","2","160479.3","29490.027","131561.31"
"80","G8","2","157407.58","28788.385","127830.33"
"81","G9","2","119857.39","21919.658","99739.07"
"82","G10","2","178435.97","27748.373","100804.555"
"83","G11","2","195515.39","31035.625","116063.0"
"84","G12","2","196482.92","31804.22","121291.95"
"85","H1","2","51864.145","34047.05","237975.38"
"86","H2","2","36223.75","31353.893","217027.92"
"87","H3","2","47924.918","31774.662","209015.25"
"88","H4","2","202896.69","27368.482","95535.4"
"89","H5","2","-852.4504","-605.47906","107.01975"
"90","H6","2","-2829.332","-1591.6012","-74.0512"
"91","H7","2","186933.48","30365.906","127775.3"
"92","H8","2","186495.48","30247.207","128882.26"
"93","H9","2","136375.05","22105.291","95686.14"
"94","H10","2","181876.6","28071.203","107626.55"
"95","H11","2","196382.22","31482.912","113868.484"
"96","H12","2","199241.03","30943.809","116188.08"
"1","A1","3","119260.86","27289.096","136603.64"
"2","A2","3","115519.82","29239.684","153203.88"
"3","A3","3","111121.305","27320.014","141812.05"
"4","A4","3","143814.97","26608.848","111592.85"
"5","A5","3","128829.26","25046.639","114749.93"
"6","A6","3","124946.0","25194.848","116140.31"
"7","A7","3","215650.0","30088.06","113146.6"
"8","A8","3","230589.58","32647.75","119555.08"
"9","A9","3","210482.53","30887.363","108894.62"
"10","A10","3","34525.312","18935.145","120590.97"
"11","A11","3","46967.07","22049.256","147405.08"
"12","A12","3","49005.71","25103.436","163240.58"
"13","B1","3","231102.47","31296.512","88273.28"
"14","B2","3","265170.5","31319.72","86104.06"
"15","B3","3","279728.7","31848.875","83424.85"
"16","B4","3","199694.52","24506.467","82285.28"
"17","B5","3","205846.34","24147.281","85781.125"
"18","B6","3","203103.42","24622.662","85619.445"
"19","B7","3","190420.31","28692.043","116415.305"
"20","B8","3","174276.69","25717.043","106753.586"
"21","B9","3","193424.42","28640.816","116532.36"
"22","B10","3","86817.625","24371.852","125316.07"
"23","B11","3","71504.41","21275.55","119432.52"
"24","B12","3","58256.973","22551.23","134624.53"
"25","C1","3","186561.12","29154.598","105630.6"
"26","C2","3","192147.56","28994.865","104274.2"
"27","C3","3","212196.45","29473.846","107315.09"
"28","C4","3","196264.89","25497.008","95038.414"
"29","C5","3","177556.69","23288.793","89211.664"
"30","C6","3","197719.92","25803.682","100173.516"
"31","C7","3","211685.78","31024.932","121252.0"
"32","C8","3","167610.06","25482.416","105796.125"
"33","C9","3","172930.6","26739.238","108468.336"
"34","C10","3","51264.305","24804.848","155438.02"
"35","C11","3","36349.473","17462.62","113371.88"
"36","C12","3","37062.86","18600.914","121536.36"
"37","D1","3","244986.11","29073.012","71701.94"
"38","D2","3","233512.39","25837.48","71122.59"
"39","D3","3","235139.0","24275.201","69861.01"
"40","D4","3","235765.97","25710.445","85308.63"
"41","D5","3","233723.03","26132.973","86479.6"
"42","D6","3","169038.64","18413.086","64585.094"
"43","D7","3","185759.34","29423.127","125472.336"
"44","D8","3","180719.5","27706.459","120881.31"
"45","D9","3","159288.31","24758.53","105401.34"
"46","D10","3","122126.1","25391.219","122926.65"
"47","D11","3","101946.47","22005.113","107452.89"
"48","D12","3","98057.234","22518.129","105233.28"
"49","E1","3","263999.38","29029.02","74899.05"
"50","E2","3","240853.53","26680.934","70080.94"
"51","E3","3","172693.08","18067.42","53383.45"
"52","E4","3","119931.61","29013.35","147489.08"
"53","E5","3","120932.38","29653.016","155354.69"
"54","E6","3","112050.5","27705.621","143741.75"
"55","E7","3","159559.97","27707.47","127716.086"
"56","E8","3","132589.72","23219.137","103936.47"
"57","E9","3","140850.72","24443.736","110624.46"
"58","E10","3","95069.02","26357.238","139115.86"
"59","E11","3","89682.42","25437.34","135171.05"
"60","E12","3","79583.12","23464.96","124369.375"
"61","F1","3","241676.88","29463.516","79757.33"
"62","F2","3","232843.66","26791.02","79117.53"
"63","F3","3","262734.03","28406.107","73139.02"
"64","F4","3","191125.64","23691.67","85062.35"
"65","F5","3","764.74084","62.36368","664.63446"
"66","F6","3","6877.9395","-65.94945","1468.6506"
"67","F7","3","172206.78","29839.096","133401.98"
"68","F8","3","116202.74","20964.574","95587.734"
"69","F9","3","131120.47","23118.96","105999.37"
"70","F10","3","92870.66","23856.746","119042.086"
"71","F11","3","96525.97","26652.152","137946.31"
"72","F12","3","93791.555","27065.188","142443.45"
"73","G1","3","53480.87","32506.51","223369.1"
"74","G2","3","63762.938","32909.44","207400.48"
"75","G3","3","49494.625","30784.797","194798.55"
"76","G4","3","194456.3","27210.82","99001.836"
"77","G5","3","3223.914","-172.89462","1098.9535"
"78","G6","3","1755.6428","-318.84512","1430.6766"
"79","G7","3","171424.53","30588.383","139162.78"
"80","G8","3","157500.64","28683.408","127745.11"
"81","G9","3","120191.71","21451.746","99845.29"
"82","G10","3","179471.08","27801.506","101000.9"
"83","G11","3","196283.34","31517.156","115826.09"
"84","G12","3","196172.77","32909.027","122408.05"
"85","H1","3","51462.113","34668.324","239127.2"
"86","H2","3","35638.24","31721.809","218222.48"
"87","H3","3","46674.37","31849.348","210111.86"
"88","H4","3","203174.77","27145.148","96532.67"
"89","H5","3","-515.59344","-419.72006","543.35846"
"90","H6","3","-3085.6584","-660.45575","-143.69502"
"91","H7","3","188859.95","30760.975","128368.17"
"92","H8","3","187898.9","30566.785","129971.07"
"93","H9","3","136292.81","22536.71","96135.74"
"94","H10","3","182773.52","28190.203","108203.94"
"95","H11","3","195171.2","31869.572","114637.7"
"96","H12","3","199499.97","31445.357","117706.945"
"1","A1","4","119139.94","26597.28","136582.58"
"2","A2","4","116456.25","28754.178","153879.0"
"3","A3","4","110713.0","27614.953","142045.45"
"4","A4","4","142840.67","26017.178","111875.3"
"5","A5","4","127990.45","25332.387","114609.75"
"6","A6","4","125427.24","24174.68","117102.695"
"7","A7","4","216356.34","30063.574","113160.12"
"8","A8","4","231837.55","32906.598","119665.375"
"9","A9","4","210243.83","30816.86","109143.85"
"10","A10","4","33700.74","19088.408","120876.98"
"11","A11","4","46089.4","22903.398","147881.42"
"12","A12","4","49114.992","24469.572","163728.97"
"13","B1","4","231352.0","30603.848","88331.07"
"14","B2","4","267478.44","31486.637","86075.01"
"15","B3","4","282166.94","31706.56","83803.31"
"16","B4","4","203094.14","24943.508","82289.555"
"17","B5","4","207149.44","24026.701","85821.05"
"18","B6","4","198215.55","24223.031","83313.13"
"19","B7","4","190563.33","28154.207","116058.09"
"20","B8","4","184876.31","27262.541","113016.35"
"21","B9","4","193223.6","29336.176","116918.43"
"22","B10","4","86069.39","24438.463","125623.81"
"23","B11","4","71749.31","21172.32","120232.81"
"24","B12","4","58027.99","22434.545","135561.16"
"25","C1","4","186344.66","29257.848","106024.875"
"26","C2","4","191341.38","28967.63","104529.195"
"27","C3","4","214470.08","29455.242","107523.305"
"28","C4","4","196621.6","25812.3","95172.79"
"29","C5","4","178679.05","23358.879","89005.79"
"30","C6","4","200383.86","26126.734","100281.91"
"31","C7","4","213299.31","31106.389","121162.36"
"32","C8","4","167970.61","25364.023","105863.57"
"33","C9","4","175018.69","27260.455","108430.945"
"34","C10","4","51874.043","25109.82","155783.75"
"35","C11","4","35815.39","17455.938","113194.09"
"36","C12","4","36807.51","18958.69","121945.34"
"37","D1","4","246152.86","28487.139","72000.22"
"38","D2","4","235264.34","26218.43","71212.36"
"39","D3","4","236719.67","24302.06","70320.69"
"40","D4","4","238356.03","26359.762","85784.516"
"41","D5","4","235639.36","26463.246","86967.62"
"42","D6","4","170866.95","18440.809","64801.926"
"43","D7","4","186380.66","29646.953","125658.5"
"44","D8","4","182451.48","27931.037","121099.31"
"45","D9","4","160589.56","25161.014","105892.6"
"46","D10","4","122906.49","26425.305","123061.81"
"47","D11","4","102352.96","22397.701","107655.35"
"48","D12","4","98673.69","22116.457","105807.53"
"49","E1","4","265042.88","29528.062","74907.09"
"50","E2","4","242702.42","25897.062","70018.79"
"51","E3","4","173059.47","18558.635","53414.656"
"52","E4","4","119889.57","29364.238","147185.02"
"53","E5","4","120173.96","29736.404","155275.6"
"54","E6","4","112532.55","27581.604","143883.62"
"55","E7","4","159636.17","27762.355","127569.82"
"56","E8","4","133404.92","23196.914","103840.73"
"57","E9","4","140274.45","24903.6","110920.516"
"58","E10","4","95044.305","27164.834","139073.83"
"59","E11","4","89819.84","25681.285","135534.75"
"60","E12","4","81180.16","23303.666","124918.875"
"61","F1","4","241002.83","29944.186","79805.78"
"62","F2","4","232043.25","27272.303","79053.48"
"63","F3","4","262034.48","28126.605","73158.83"
"64","F4","4","192099.98","24077.021","85038.41"
"65","F5","4","-21.765917","97.26502","464.172"
"66","F6","4","4762.235","-91.87153","1150.6272"
"67","F7","4","172942.25","30128.406","134202.44"
"68","F8","4","116470.6","20795.852","95646.41"
"69","F9","4","130931.58","22886.488","105800.734"
"70","F10","4","93426.93","23626.23","119553.72"
"71","F11","4","96737.055","26562.762","139238.61"
"72","F12","4","92551.73","26612.816","142417.12"
"73","G1","4","52913.016","33105.457","223802.75"
"74","G2","4","64708.85","32448.629","207834.55"
"75","G3","4","50452.445","30118.281","195008.6"
"76","G4","4","195723.92","27638.473","98799.85"
"77","G5","4","4294.3687","-174.10165","842.2434"
"78","G6","4","1570.9386","-232.29837","1350.9431"
"79","G7","4","164114.56","29525.531","132808.17"
"80","G8","4","158794.23","28570.258","127877.41"
"81","G9","4","120656.08","22178.965","100117.77"
"82","G10","4","179134.45","27689.037","101374.47"
"83","G11","4","198043.34","31839.877","116009.07"
"84","G12","4","196679.25","32734.182","122328.61"
"85","H1","4","52166.918","34520.188","239114.97"
"86","H2","4","35862.613","30973.375","218374.56"
"87","H3","4","47545.312","32122.74","210232.4"
"88","H4","4","204915.0","28147.445","96307.66"
"89","H5","4","-649.96295","-374.07584","-245.92497"
"90","H6","4","-2851.708","-1822.2949","-432.97723"
"91","H7","4","188409.12","30804.344","128068.97"
"92","H8","4","187047.11","30807.92","129652.14"
"93","H9","4","136381.6","21982.54","95818.695"
"94","H10","4","183582.78","28084.928","108205.0"
"95","H11","4","196669.98","31572.773","114515.836"
"96","H12","4","199545.08","31307.799","118021.81"
"1","A1","5","119315.51","26787.842","137354.45"
"2","A2","5","117042.164","28806.055","154132.06"
"3","A3","5","110067.49","27413.883","143017.67"
"4","A4","5","144788.73","26120.418","112087.266"
"5","A5","5","129416.43","25068.115","115233.22"
"6","A6","5","125953.78","25125.031","116626.9"
"7","A7","5","217569.52","30126.77","113708.05"
"8","A8","5","231807.66","33223.9","119338.39"
"9","A9","5","212942.53","30671.693","109851.26"
"10","A10","5","34805.12","18765.014","121608.45"
"11","A11","5","47051.04","22231.852","148191.61"
"12","A12","5","49078.434","25079.148","164492.39"
"13","B1","5","232825.58","30927.846","87986.41"
"14","B2","5","268385.53","32034.416","86336.305"
"15","B3","5","283293.62","32401.988","84043.32"
"16","B4","5","202543.5","24698.32","82582.914"
"17","B5","5","208862.22","24942.512","85610.875"
"18","B6","5","198556.42","23881.9","83728.51"
"19","B7","5","191066.64","28673.463","115952.03"
"20","B8","5","183630.36","27288.748","112766.86"
"21","B9","5","193986.38","28886.518","116621.086"
"22","B10","5","87297.02","24841.309","126001.484"
"23","B11","5","71312.92","21803.31","120262.13"
"24","B12","5","57456.77","22979.334","135802.42"
"25","C1","5","187350.77","30252.674","106185.28"
"26","C2","5","193882.58","29400.318","104913.99"
"27","C3","5","214634.55","30226.688","108103.81"
"28","C4","5","197080.06","25848.441","95285.94"
"29","C5","5","179769.67","23536.846","89404.51"
"30","C6","5","201137.94","25757.205","100820.336"
"31","C7","5","214001.44","30996.809","121825.35"
"32","C8","5","169703.23","25478.463","106136.43"
"33","C9","5","175077.06","27499.111","109222.31"
"34","C10","5","52568.777","25611.672","156646.75"
"35","C11","5","37165.324","17802.062","113689.945"
"36","C12","5","37206.22","18748.816","122406.02"
"37","D1","5","245899.02","29600.162","71743.96"
"38","D2","5","237491.81","26521.484","71720.77"
"39","D3","5","237146.62","24349.896","70598.04"
"40","D4","5","241462.67","26776.422","85612.62"
"41","D5","5","237599.78","26822.54","86885.484"
"42","D6","5","170533.12","18887.2","64960.777"
"43","D7","5","186878.48","29707.63","125397.805"
"44","D8","5","182685.19","27969.219","121056.23"
"45","D9","5","161201.73","24874.375","106249.266"
"46","D10","5","124261.96","26423.643","123512.586"
"47","D11","5","103024.336","22840.152","108048.6"
"48","D12","5","100213.625","22419.041","105910.305"
"49","E1","5","264953.72","29002.42","75195.6"
"50","E2","5","243694.36","26477.229","70128.42"
"51","E3","5","174265.23","18425.01","53684.94"
"52","E4","5","120937.164","29723.438","147714.5"
"53","E5","5","121831.734","29374.695","155228.27"
"54","E6","5","112957.164","27724.934","144233.34"
"55","E7","5","161334.05","28093.502","127747.79"
"56","E8","5","133418.7","22975.521","104024.58"
"57","E9","5","142156.45","24668.186","111069.81"
"58","E10","5","95119.76","26625.912","139656.48"
"59","E11","5","91140.164","25349.367","135705.16"
"60","E12","5","80568.914","23919.373","125309.96"
"61","F1","5","242547.55","29701.82","79918.195"
"62","F2","5","235045.02","26835.639","79400.43"
"63","F3","5","263264.88","27933.967","73384.79"
"64","F4","5","192974.83","24113.395","85339.24"
"65","F5","5","700.167","-290.6722","722.616"
"66","F6","5","6004.757","-54.79377","1431.2928"
"67","F7","5","173472.67","30231.078","134189.16"
"68","F8","5","117182.83","20511.4","95986.945"
"69","F9","5","131560.14","23093.594","106103.68"
"70","F10","5","94052.86","23486.678","119355.055"
"71","F11","5","97113.28","26232.887","139523.28"
"72","F12","5","94278.65","27083.785","142906.08"
"73","G1","5","52961.08","32892.03","223507.6"
"74","G2","5","64336.945","32762.066","207706.97"
"75","G3","5","50494.3","30697.988","194754.9"
"76","G4","5","197160.23","28132.21","99073.09"
"77","G5","5","3796.2837","293.7833","1133.2307"
"78","G6","5","1623.3397","5.1012115","1264.7412"
"79","G7","5","164094.95","29137.34","132327.12"
"80","G8","5","159440.42","29254.994","127857.695"
"81","G9","5","121406.68","21726.86","100647.96"
"82","G10","5","179755.67","27790.752","101627.5"
"83","G11","5","198209.05","31478.494","116434.51"
"84","G12","5","200300.39","32857.973","122434.31"
"85","H1","5","52635.973","34378.84","239571.16"
"86","H2","5","37131.195","30733.973","218648.52"
"87","H3","5","48327.35","31609.543","210543.44"
"88","H4","5","204684.05","28029.922","96165.305"
"89","H5","5","-1793.8243","-234.90028","-212.12344"
"90","H6","5","-3172.2983","-1529.6519","-442.6584"
"91","H7","5","189649.86","30341.559","128695.484"
"92","H8","5","188941.27","30581.385","129901.414"
"93","H9","5","136195.23","22338.285","96094.914"
"94","H10","5","184937.5","27772.352","108724.516"
"95","H11","5","197907.89","31607.701","115011.53"
"96","H12","5","203127.77","31180.314","118004.73"
"1","A1","6","119355.95","26769.645","137392.25"
"2","A2","6","117652.4","29057.977","154309.06"
"3","A3","6","112182.664","27516.656","142979.7"
"4","A4","6","143551.92","26213.305","112296.87"
"5","A5","6","129071.91","25480.285","114960.234"
"6","A6","6","126752.65","24637.293","116597.16"
"7","A7","6","218080.53","30026.854","113554.34"
"8","A8","6","231536.69","32801.32","119636.53"
"9","A9","6","213873.31","30913.541","109441.98"
"10","A10","6","35740.133","18785.986","120969.305"
"11","A11","6","45489.246","22346.707","149125.48"
"12","A12","6","49945.766","25042.38","165095.34"
"13","B1","6","234661.9","31055.459","88871.34"
"14","B2","6","268699.78","31237.67","86769.125"
"15","B3","6","283632.53","32101.422","84160.11"
"16","B4","6","202546.11","24912.338","82867.89"
"17","B5","6","209814.12","24134.781","86080.04"
"18","B6","6","200321.48","24325.85","84542.875"
"19","B7","6","191062.92","28875.98","115943.41"
"20","B8","6","184303.72","27611.01","113246.45"
"21","B9","6","194369.98","29065.822","117047.67"
"22","B10","6","86814.35","24775.89","126152.91"
"23","B11","6","72402.125","21488.268","120375.555"
"24","B12","6","58764.54","23184.494","136668.3"
"25","C1","6","187160.33","28944.602","106172.03"
"26","C2","6","195189.31","28862.812","105415.086"
"27","C3","6","216327.66","30112.49","108176.984"
"28","C4","6","208721.25","26903.754","100354.734"
"29","C5","6","180930.97","23116.738","89302.98"
"30","C6","6","201138.64","25834.775","100613.305"
"31","C7","6","214915.12","31014.826","121301.76"
"32","C8","6","169271.45","25893.586","106523.92"
"33","C9","6","176963.75","27162.605","109244.664"
"34","C10","6","53685.766","25238.543","157073.22"
"35","C11","6","36581.69","17796.363","114056.945"
"36","C12","6","36849.613","18883.127","122755.44"
"37","D1","6","246727.12","29551.234","72849.19"
"38","D2","6","236895.48","26667.166","71831.35"
"39","D3","6","239536.52","24932.34","70689.195"
"40","D4","6","241645.69","26762.684","85747.48"
"41","D5","6","238111.48","26270.527","87547.74"
"42","D6","6","171782.67","18899.314","64997.34"
"43","D7","6","188013.84","29640.037","125825.41"
"44","D8","6","183441.38","28158.791","121597.2"
"45","D9","6","162597.42","25112.338","106532.125"
"46","D10","6","123660.03","25899.227","124301.555"
"47","D11","6","103996.984","22354.412","108408.4"
"48","D12","6","98463.7","22660.457","106303.11"
"49","E1","6","263615.75","29202.191","75633.66"
"50","E2","6","244031.02","26393.52","70321.15"
"51","E3","6","175715.55","18726.447","53608.746"
"52","E4","6","121269.51","29212.936","147945.97"
"53","E5","6","121312.055","29589.854","155296.14"
"54","E6","6","112908.44","27895.707","144032.83"
"55","E7","6","160535.39","28179.654","127776.734"
"56","E8","6","132775.38","23666.24","104302.586"
"57","E9","6","142060.55","25391.643","111068.28"
"58","E10","6","96489.734","26775.537","140107.77"
"59","E11","6","90713.89","25488.943","136259.98"
"60","E12","6","79827.79","23656.627","126215.32"
"61","F1","6","242363.06","29251.787","80461.7"
